Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,30.3,30.4,28.48,28.99,97709.09,0
2015-12-30,27.19,29.92,27.02,29.92,140391.67,0
2015-12-29,26.75,27.4,25.81,27.2,64490.47,0
2015-12-28,27.5,28.0,26.36,26.8,58107.66,0
2015-12-25,25.66,27.1,25.66,26.9,60709.31,0
2015-12-24,25.42,26.01,24.56,25.98,57104.53,0
2015-12-23,26.63,26.82,25.5,25.65,110326.16,0
2015-12-22,27.08,27.3,26.1,26.83,76474.69,0
2015-12-21,26.58,27.61,26.53,27.3,72782.28,0
2015-12-18,26.38,27.36,25.23,27.08,95086.81,0
2015-12-17,26.55,27.45,25.87,26.12,132911.62,0
2015-12-16,24.92,27.4,24.92,26.4,115927.72,0
2015-12-15,24.0,25.44,23.55,24.92,102131.09,0
2015-12-14,22.0,23.87,21.73,23.6,74130.57,0
2015-12-11,22.6,23.1,21.11,22.49,80138.28,0
2015-12-10,22.91,23.69,22.46,22.66,53918.0,0
2015-12-09,23.0,23.82,22.8,23.0,85090.59,0
2015-12-08,24.79,24.79,23.31,23.82,86275.0,0
2015-12-07,24.03,25.8,24.0,25.0,95283.97,0
2015-12-04,23.96,24.75,23.6,24.0,96274.74,0
2015-12-03,23.78,24.59,22.84,24.22,105703.46,0
2015-12-02,23.96,24.2,22.0,23.75,118965.95,0
2015-12-01,25.29,25.34,23.54,23.8,87751.97,0
2015-11-30,25.7,26.3,23.37,25.15,169989.31,0
2015-11-27,28.25,28.6,25.97,25.97,160533.64,0
2015-11-26,28.5,30.1,27.84,28.85,106281.67,0
2015-11-25,26.91,29.8,26.77,28.86,95364.31,0
2015-11-24,26.99,27.28,26.1,27.19,62265.49,0
2015-11-23,28.07,28.38,27.0,27.19,88379.62,0
2015-11-20,27.52,29.27,27.15,28.39,161894.81,0
2015-11-19,25.16,27.5,25.16,27.5,150001.59,0
2015-11-18,25.58,26.31,24.6,25.0,87801.68,0
2015-11-17,26.5,28.0,25.0,25.75,137127.84,0
2015-11-16,24.61,27.11,24.32,26.51,199652.06,0
2015-11-13,25.38,25.99,23.95,25.2,215280.8,0
2015-11-12,26.78,26.92,25.08,26.17,266410.53,0
2015-11-11,29.23,29.23,26.64,26.76,259678.84,0
2015-11-10,28.9,30.34,28.22,29.6,100892.44,0
2015-11-09,28.0,30.65,26.7,29.6,150904.42,0
2015-11-06,26.0,28.2,25.52,28.01,131615.41,0
2015-11-05,24.2,26.95,24.18,26.28,199677.31,0
2015-11-04,22.8,24.55,22.39,24.5,144210.77,0
2015-11-03,24.0,24.01,21.99,22.5,137273.42,0
2015-11-02,24.0,26.0,22.82,23.33,182839.73,0
2015-10-30,22.41,24.77,22.08,24.77,116308.88,0
2015-10-29,20.47,22.52,20.0,22.52,114754.93,0
2015-10-28,20.9,21.27,20.35,20.47,61681.3,0
2015-10-27,20.75,21.7,20.09,21.3,108796.06,0
2015-10-26,21.5,22.33,20.5,21.4,132717.55,0
2015-10-23,19.47,21.38,19.47,21.38,167336.77,0
2015-10-22,17.9,19.89,17.9,19.44,133113.25,0
2015-10-21,19.28,20.35,17.33,18.08,204695.23,0
2015-10-20,19.0,19.5,18.68,19.26,120678.34,0
2015-10-19,18.6,19.43,18.4,18.98,106847.37,0
2015-10-16,19.36,19.58,18.14,18.8,224165.91,0
2015-10-15,17.1,18.91,17.01,18.76,288585.56,0
2015-10-14,17.2,17.68,16.99,17.19,126822.58,0
2015-10-13,17.1,17.9,16.4,17.52,199318.83,0
2015-10-12,16.9,18.27,16.4,17.23,285539.03,0
2015-10-09,16.78,17.03,15.6,17.03,524051.81,0
2015-10-08,14.85,15.48,14.73,15.48,99543.51,0
2015-10-07,14.8,15.01,14.76,14.84,7483.0,0
2015-09-30,14.7,15.18,14.0,14.07,219827.39,0
2015-09-29,14.07,15.21,13.91,15.15,588882.94,0
2015-09-28,14.02,14.8,13.83,13.83,700589.88,0
2015-09-25,15.37,15.37,15.37,15.37,99922.0,0
2015-09-24,17.08,17.08,17.08,17.08,1778.0,0
2015-09-23,18.98,18.98,18.98,18.98,518.0,0
2015-09-22,21.09,21.09,21.09,21.09,1820.0,0
2015-04-22,22.22,23.56,22.1,23.45,151055.16,0
2015-04-21,22.0,22.42,21.3,22.21,128825.9,0
2015-04-20,21.85,22.9,21.53,22.17,175330.45,0
2015-04-17,21.7,23.56,21.69,22.22,198917.66,0
2015-04-16,21.1,21.88,20.05,21.7,177693.94,0
2015-04-15,20.22,22.0,19.5,21.1,255745.19,0
2015-04-14,18.61,20.07,18.41,20.07,179211.56,0
2015-04-13,17.3,18.94,17.3,18.58,287261.09,0
2015-04-10,16.74,17.37,16.57,17.22,138132.23,0
2015-04-09,17.45,17.5,15.9,16.74,180812.22,0
2015-04-08,17.96,18.3,17.2,17.53,133826.23,0
2015-04-07,18.11,18.49,17.72,17.96,141934.23,0
2015-04-03,17.29,18.32,17.18,18.06,153448.75,0
2015-04-02,17.4,17.8,17.17,17.44,124752.96,0
2015-04-01,17.25,17.6,17.11,17.4,114047.21,0
2015-03-31,17.79,17.79,16.7,17.12,160132.48,0
2015-03-30,18.0,18.28,17.53,17.8,195746.2,0
2015-03-27,17.77,18.98,17.07,18.74,386816.5,0
2015-03-26,17.33,17.33,17.33,17.33,18209.17,0
2015-03-18,16.3,16.56,15.63,15.75,187847.7,0
2015-03-17,15.7,16.6,15.4,16.25,87995.68,0
2015-03-16,15.1,15.7,14.61,15.6,92828.35,0
2015-03-13,15.01,15.69,14.75,14.98,58713.35,0
2015-03-12,15.16,15.37,14.4,14.95,53236.1,0
2015-03-11,15.42,15.58,15.2,15.3,25171.35,0
2015-03-10,15.12,15.62,15.12,15.42,43359.35,0
2015-03-09,14.95,15.48,14.88,15.12,32985.68,0
2015-03-06,15.29,15.9,15.09,15.09,52492.74,0
2015-03-05,15.62,15.75,15.11,15.29,53588.56,0
2015-03-04,14.51,15.64,14.5,15.49,63361.8,0
2015-03-03,14.8,15.05,14.5,14.66,43965.58,0
2015-03-02,14.65,14.99,14.56,14.84,39677.78,0
2015-02-27,14.58,14.78,14.3,14.74,39787.05,0
2015-02-26,14.6,14.6,14.1,14.51,40127.2,0
2015-02-25,15.07,15.21,14.56,14.68,43049.56,0
2015-02-24,15.05,15.12,14.99,14.99,2249.9,0
2015-02-17,14.74,15.06,14.42,15.05,57344.13,0
2015-02-16,14.41,14.99,14.21,14.74,63655.78,0
2015-02-13,13.7,14.8,13.5,14.24,82483.57,0
2015-02-12,13.41,13.8,13.31,13.72,48329.23,0
2015-02-11,13.6,13.6,13.01,13.41,76432.75,0
2015-02-10,12.28,13.33,12.28,13.22,64542.25,0
2015-02-09,12.6,12.88,11.9,12.29,48681.14,0
2015-02-06,12.99,12.99,12.56,12.64,47536.85,0
2015-02-05,12.6,13.22,12.59,13.01,107161.0,0
2015-02-04,11.82,13.05,11.82,12.6,110605.84,0
2015-02-03,11.82,12.1,11.69,11.89,44237.86,0
2015-02-02,11.54,11.87,11.15,11.79,43497.19,0
2015-01-30,11.53,11.93,11.53,11.66,31019.48,0
2015-01-29,11.86,11.95,11.53,11.53,54045.18,0
2015-01-28,11.9,12.11,11.65,11.86,66506.45,0
2015-01-27,11.45,11.97,11.3,11.88,115431.46,0
2015-01-26,10.88,11.45,10.85,11.41,74355.26,0
2015-01-23,11.09,11.28,10.83,10.83,43976.43,0
2015-01-22,10.83,11.39,10.83,11.14,64236.87,0
2015-01-21,10.16,10.94,10.12,10.9,66728.84,0
2015-01-20,9.85,10.17,9.85,10.15,30625.94,0
2015-01-19,10.05,10.27,9.77,9.81,38756.87,0
2015-01-16,10.49,10.55,10.27,10.35,34587.54,0
2015-01-15,10.4,10.64,10.27,10.47,23773.89,0
2015-01-14,10.58,10.68,10.31,10.35,21289.07,0
2015-01-13,10.38,10.78,10.22,10.63,27150.64,0
2015-01-12,11.07,11.07,10.31,10.38,59226.96,0
2015-01-09,12.0,12.0,10.9,11.2,117235.32,0
2015-01-08,11.88,11.88,11.31,11.88,65760.78,0
