Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,6.02,6.09,5.9,5.96,258310.41,0
2015-12-30,6.0,6.02,5.9,5.95,218937.03,0
2015-12-29,5.91,6.06,5.84,6.05,234900.72,0
2015-12-28,6.08,6.12,5.88,5.91,319065.5,0
2015-12-25,6.02,6.12,5.99,6.1,215049.2,0
2015-12-24,6.13,6.15,5.98,6.03,258532.31,0
2015-12-23,6.15,6.2,6.1,6.17,349623.84,0
2015-12-22,6.18,6.23,6.09,6.17,283771.22,0
2015-12-21,6.11,6.27,6.11,6.2,397555.75,0
2015-12-18,6.18,6.28,6.1,6.17,441395.12,0
2015-12-17,6.1,6.22,6.07,6.21,457961.25,0
2015-12-16,6.04,6.09,6.0,6.05,254488.8,0
2015-12-15,6.06,6.13,6.0,6.04,283573.62,0
2015-12-14,5.8,6.04,5.77,6.02,320809.22,0
2015-12-11,5.83,5.87,5.71,5.78,228963.62,0
2015-12-10,5.99,6.03,5.87,5.9,221560.33,0
2015-12-09,5.99,5.99,5.82,5.92,271729.69,0
2015-12-08,6.2,6.2,5.96,6.0,366826.28,0
2015-12-07,6.22,6.25,6.18,6.23,212615.5,0
2015-12-04,6.32,6.32,6.14,6.2,338945.78,0
2015-12-03,6.27,6.36,6.22,6.34,311519.38,0
2015-12-02,6.37,6.37,6.08,6.3,503204.25,0
2015-12-01,6.5,6.73,6.37,6.43,807717.25,0
2015-11-30,6.24,6.45,5.81,6.37,600952.94,0
2015-11-27,6.66,6.72,6.13,6.18,774184.75,0
2015-11-26,6.97,6.97,6.74,6.78,635981.94,0
2015-11-25,6.93,6.97,6.86,6.96,609976.88,0
2015-11-24,7.03,7.04,6.86,6.96,424708.53,0
2015-11-23,7.02,7.15,6.9,7.04,823070.62,0
2015-11-20,6.97,7.15,6.89,7.04,1095176.75,0
2015-11-19,6.88,7.08,6.79,6.95,753191.25,0
2015-11-18,7.06,7.16,6.77,6.83,910448.62,0
2015-11-17,7.06,7.33,6.9,7.09,1619907.25,0
2015-11-16,6.67,7.05,6.61,6.96,983784.94,0
2015-11-13,6.93,7.24,6.84,6.92,1459321.5,0
2015-11-12,6.92,6.94,6.69,6.88,995922.06,0
2015-11-11,6.63,6.95,6.63,6.92,1390228.0,0
2015-11-10,6.69,6.79,6.57,6.65,825563.19,0
2015-11-09,6.56,6.89,6.45,6.71,1322436.0,0
2015-11-06,6.59,6.72,6.51,6.69,962322.75,0
2015-11-05,6.48,6.75,6.46,6.58,1100830.75,0
2015-11-04,6.35,6.55,6.28,6.54,906999.06,0
2015-11-03,6.58,6.64,6.22,6.3,918184.81,0
2015-11-02,6.99,7.17,6.45,6.54,1812143.25,0
2015-10-30,6.94,7.14,6.7,6.94,1237234.0,0
2015-10-29,7.03,7.19,6.67,7.1,1371956.62,0
2015-10-28,6.96,7.26,6.83,6.87,1691228.0,0
2015-10-27,7.0,7.0,6.5,6.87,1740686.88,0
2015-10-26,6.5,7.02,6.32,7.02,2322880.0,0
2015-10-23,6.06,6.43,6.01,6.37,1338636.75,0
2015-10-22,5.7,6.18,5.68,6.11,1133541.25,0
2015-10-21,6.2,6.29,5.63,5.64,1109761.0,0
2015-10-20,6.13,6.36,6.0,6.24,949941.44,0
