Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,107.98,108.89,100.01,102.28,7027.72,0
2015-12-30,106.0,107.5,104.21,106.46,5093.49,0
2015-12-29,107.8,109.99,103.0,106.6,7487.69,0
2015-12-28,114.9,117.79,110.0,110.0,9399.27,0
2015-12-25,116.8,118.49,110.31,114.02,9866.35,0
2015-12-24,113.05,119.0,113.05,117.5,13985.98,0
2015-12-23,111.0,117.78,110.64,113.0,13728.03,0
2015-12-22,109.56,111.99,109.05,110.64,5118.85,0
2015-12-21,108.3,110.5,106.6,109.56,5303.04,0
2015-12-18,112.0,112.3,107.8,109.1,6479.9,0
2015-12-17,108.5,112.98,108.0,112.58,10458.66,0
2015-12-16,106.0,109.86,105.31,107.07,6877.76,0
2015-12-15,104.98,106.5,104.1,104.48,4062.24,0
2015-12-14,100.0,105.68,99.05,105.0,6401.05,0
2015-12-11,104.34,106.3,102.0,102.7,5721.45,0
2015-12-10,107.9,108.48,104.09,104.99,7795.23,0
2015-12-09,112.0,113.7,104.83,108.0,10808.31,0
2015-12-08,111.5,115.49,110.2,113.96,8625.52,0
2015-12-07,111.42,113.55,108.12,111.0,6865.81,0
2015-12-04,113.0,117.23,110.0,111.61,9684.25,0
2015-12-03,109.0,115.38,109.0,114.24,7546.47,0
2015-12-02,115.4,115.4,104.0,110.8,12195.12,0
2015-12-01,125.9,127.9,115.11,115.43,24511.66,0
2015-11-30,118.0,129.43,115.8,127.9,19374.82,0
2015-11-27,120.0,127.0,116.5,118.2,21882.16,0
2015-11-26,117.91,125.88,114.13,120.05,16456.84,0
2015-11-25,113.87,119.79,110.51,117.79,19327.04,0
2015-11-24,105.0,113.75,103.0,113.75,16450.35,0
2015-11-23,109.0,110.5,102.95,103.41,14371.73,0
2015-11-20,112.02,117.5,107.2,111.0,19824.38,0
2015-11-19,106.0,112.93,105.18,112.87,19428.44,0
2015-11-18,108.0,109.79,99.8,102.66,17232.34,0
2015-11-17,115.38,116.85,108.28,108.39,23665.68,0
2015-11-16,111.0,122.0,111.0,116.07,25369.22,0
2015-11-13,120.0,126.0,105.01,111.55,38654.06,0
2015-11-12,116.12,116.12,116.12,116.12,3123.87,0
2015-11-11,95.45,105.56,95.3,105.56,9755.73,0
2015-11-10,95.59,97.48,92.06,95.96,15937.35,0
2015-11-09,97.6,99.9,91.0,97.21,15336.2,0
2015-11-06,89.99,94.68,89.61,94.45,14681.83,0
2015-11-05,89.0,95.5,88.03,90.2,19978.97,0
2015-11-04,84.02,90.78,84.02,89.2,19695.55,0
2015-11-03,86.9,89.88,84.5,84.83,25780.12,0
2015-11-02,75.87,85.25,75.52,85.25,21559.0,0
2015-10-30,73.98,81.28,70.61,77.5,16215.93,0
2015-10-29,72.98,74.68,70.12,74.01,14004.11,0
2015-10-28,73.6,75.23,71.57,72.2,14995.33,0
2015-10-27,70.85,74.49,69.02,74.28,16418.83,0
2015-10-26,70.89,74.2,69.88,71.63,16724.48,0
2015-10-23,65.78,69.8,65.78,69.8,12868.8,0
2015-10-22,62.7,65.77,62.48,65.5,13390.61,0
2015-10-21,69.68,70.27,62.71,62.71,18092.0,0
2015-10-20,66.74,71.66,66.28,69.68,13141.82,0
2015-10-19,67.0,68.4,65.12,66.66,11356.93,0
2015-10-16,68.0,68.44,65.51,67.26,15231.78,0
2015-10-15,61.86,68.07,60.84,68.07,21137.78,0
2015-10-14,61.31,63.83,61.31,61.88,15844.0,0
2015-10-13,60.0,61.2,59.45,60.9,11485.04,0
2015-10-12,57.15,61.32,57.02,60.08,13918.1,0
2015-10-09,55.82,56.97,55.57,56.65,11366.65,0
2015-10-08,54.98,57.01,54.15,56.0,14837.38,0
2015-10-07,53.61,53.8,53.4,53.51,308.49,0
2015-09-30,53.02,53.76,52.01,53.28,7964.77,0
2015-09-29,54.98,55.91,53.0,53.02,13302.58,0
2015-09-28,55.38,56.63,52.6,56.36,15765.79,0
2015-09-25,58.0,59.12,52.28,55.25,21440.74,0
2015-09-24,55.7,57.0,54.76,55.27,14247.47,0
2015-09-23,53.22,55.88,52.77,54.6,13416.54,0
2015-09-22,53.0,54.55,52.4,53.47,11170.59,0
2015-09-21,49.2,52.88,48.86,52.6,10042.29,0
2015-09-18,49.65,50.31,48.0,49.81,7612.31,0
2015-09-17,48.5,51.88,47.82,48.74,12656.49,0
2015-09-16,45.7,49.48,45.7,49.47,12454.3,0
2015-09-15,47.96,48.9,44.92,44.98,10718.23,0
2015-09-14,55.05,56.46,49.91,49.91,10761.7,0
2015-09-11,55.31,56.47,54.4,55.46,7390.09,0
2015-09-10,55.22,56.66,54.81,55.06,9409.31,0
2015-09-09,54.02,58.17,53.8,56.43,17343.71,0
2015-09-08,49.88,54.8,49.06,54.8,15028.66,0
2015-09-07,51.6,54.22,48.52,50.0,16044.8,0
2015-09-02,51.73,56.89,51.71,51.71,14466.62,0
2015-09-01,59.9,60.02,57.46,57.46,11511.73,0
2015-08-31,69.0,69.0,63.84,63.84,13680.54,0
2015-08-28,67.21,72.7,62.3,70.93,24501.27,0
2015-08-27,72.5,75.75,68.22,68.8,24887.71,0
2015-08-26,69.97,77.99,66.6,75.8,29899.76,0
2015-08-25,60.91,74.0,60.91,74.0,11643.16,0
2015-08-24,60.2,67.68,57.4,67.68,12811.1,0
2015-08-21,67.1,67.1,62.01,63.78,6354.4,0
2015-08-20,69.93,71.4,67.14,67.55,4144.1,0
2015-08-19,66.33,71.8,63.6,70.15,7738.87,0
