Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,9.11,10.02,9.1,9.99,491343.84,0
2015-12-30,9.11,9.15,9.07,9.1,55923.51,0
2015-12-29,9.0,9.1,8.95,9.09,59479.56,0
2015-12-28,9.19,9.21,8.99,9.01,95268.2,0
2015-12-25,9.12,9.18,9.0,9.16,69230.57,0
2015-12-24,9.17,9.23,9.01,9.1,81357.62,0
2015-12-23,9.4,9.45,9.21,9.23,100831.65,0
2015-12-22,9.33,9.4,9.21,9.4,98892.49,0
2015-12-21,9.26,9.35,9.2,9.34,92338.3,0
2015-12-18,9.54,9.57,9.25,9.3,145514.38,0
2015-12-17,9.42,9.58,9.4,9.54,149702.88,0
2015-12-16,9.92,9.92,9.41,9.44,189977.41,0
2015-12-14,9.16,9.58,9.13,9.58,152535.3,0
2015-12-11,9.0,9.23,8.93,9.17,105274.93,0
2015-12-10,9.04,9.16,8.96,8.98,77026.56,0
2015-12-09,9.03,9.18,9.01,9.05,93372.67,0
2015-12-08,9.48,9.49,9.16,9.17,111914.54,0
2015-12-07,9.45,9.56,9.21,9.56,155085.69,0
2015-12-04,9.5,9.67,9.31,9.44,140440.45,0
2015-12-03,9.24,9.58,9.24,9.56,151759.06,0
2015-12-02,9.46,9.46,8.9,9.24,140012.47,0
2015-12-01,9.75,9.75,9.32,9.45,186749.81,0
2015-11-30,9.05,9.7,9.01,9.65,285196.34,0
2015-11-27,10.21,10.21,9.2,9.24,341591.06,0
2015-11-26,10.45,10.7,10.18,10.21,266493.41,0
2015-11-25,10.39,10.61,10.22,10.39,247788.38,0
2015-11-24,10.6,10.69,10.2,10.37,272326.56,0
2015-11-23,10.93,11.28,10.42,10.44,486009.5,0
2015-11-20,10.58,11.16,10.3,11.0,600017.44,0
2015-11-19,10.3,10.59,10.1,10.57,507355.69,0
2015-11-18,9.85,10.76,9.74,10.45,714149.38,0
2015-11-17,9.97,10.19,9.69,10.0,804060.12,0
2015-11-16,8.55,9.41,8.4,9.41,407045.78,0
2015-11-13,8.42,8.6,8.2,8.56,196875.11,0
2015-11-12,8.7,8.76,8.43,8.5,188350.62,0
2015-11-11,8.36,8.73,8.31,8.72,244596.59,0
2015-11-10,8.3,8.47,8.26,8.39,154369.83,0
2015-11-09,8.3,8.44,8.2,8.37,188798.38,0
