Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,8.03,8.11,7.88,7.89,82095.78,0
2015-12-30,7.9,8.09,7.87,8.01,90633.69,0
2015-12-29,7.74,7.93,7.68,7.92,74698.71,0
2015-12-28,8.14,8.16,7.72,7.74,128529.19,0
2015-12-25,7.9,8.19,7.9,8.1,132628.42,0
2015-12-24,7.79,8.0,7.7,7.96,102352.87,0
2015-12-23,7.91,8.0,7.75,7.77,105485.13,0
2015-12-22,7.88,7.94,7.79,7.9,93733.61,0
2015-12-21,7.73,7.9,7.7,7.88,117875.37,0
2015-12-18,7.8,7.85,7.6,7.74,106423.62,0
2015-12-17,7.56,7.76,7.56,7.75,114969.02,0
2015-12-16,7.54,7.66,7.53,7.56,69610.96,0
2015-12-15,7.51,7.8,7.45,7.53,96663.77,0
2015-12-14,7.24,7.46,7.2,7.44,68482.83,0
2015-12-11,7.22,7.33,7.18,7.31,83134.26,0
2015-12-10,7.27,7.38,7.22,7.23,67582.03,0
2015-12-09,7.41,7.47,7.21,7.3,81905.26,0
2015-12-08,7.85,7.85,7.4,7.44,111190.87,0
2015-12-07,7.72,7.89,7.66,7.87,102210.75,0
2015-12-04,7.66,7.96,7.61,7.76,150794.66,0
2015-12-03,7.56,7.71,7.55,7.69,87774.78,0
2015-12-02,7.61,7.71,7.2,7.57,99895.1,0
2015-12-01,7.37,7.75,7.24,7.75,180155.95,0
2015-11-30,7.44,7.55,7.0,7.37,139680.05,0
2015-11-27,8.25,8.25,7.43,7.43,194408.56,0
2015-11-26,8.52,8.62,8.24,8.25,260221.38,0
2015-11-25,8.35,8.71,8.25,8.61,451927.22,0
2015-11-24,8.2,8.34,8.03,8.29,336707.06,0
2015-11-23,7.69,8.4,7.66,8.22,471748.34,0
2015-11-20,7.59,7.77,7.59,7.7,153978.52,0
2015-11-19,7.46,7.62,7.43,7.6,92462.05,0
2015-11-18,7.5,7.66,7.41,7.44,118925.37,0
2015-11-17,7.58,7.67,7.47,7.51,124801.69,0
2015-11-16,7.3,7.54,7.23,7.53,93486.11,0
2015-11-13,7.45,7.6,7.4,7.42,128723.55,0
2015-11-12,7.7,7.75,7.5,7.57,134661.19,0
2015-11-11,7.66,7.74,7.58,7.69,162689.45,0
2015-11-10,7.72,7.89,7.57,7.73,245338.95,0
2015-11-09,7.59,8.01,7.47,7.82,264921.81,0
2015-11-06,7.52,7.74,7.5,7.64,216505.84,0
2015-11-05,7.44,7.65,7.35,7.53,257707.8,0
2015-11-04,7.19,7.48,7.18,7.48,244062.8,0
2015-11-03,7.13,7.27,7.07,7.17,124156.85,0
2015-11-02,7.1,7.29,7.03,7.11,151958.97,0
2015-10-30,7.15,7.68,7.11,7.39,290991.12,0
2015-10-29,7.13,7.34,7.06,7.16,152319.48,0
2015-10-28,7.28,7.46,7.05,7.11,122016.63,0
2015-10-27,7.12,7.44,6.91,7.34,186718.41,0
2015-10-26,7.29,7.3,7.05,7.2,151272.62,0
2015-10-23,6.95,7.28,6.9,7.2,188234.06,0
2015-10-22,6.65,7.03,6.63,6.88,151816.27,0
2015-10-21,7.39,7.54,6.68,6.68,223216.14,0
2015-10-20,7.39,7.52,7.27,7.43,165023.5,0
2015-10-19,7.6,7.76,7.24,7.42,337484.03,0
2015-10-16,7.23,7.69,7.1,7.42,313938.47,0
2015-10-15,6.95,7.56,6.92,7.26,305354.34,0
2015-10-14,7.2,7.22,6.95,6.99,217353.33,0
2015-10-13,6.56,7.27,6.5,7.27,359280.03,0
2015-10-12,6.4,6.68,6.37,6.61,179670.14,0
2015-10-09,6.24,6.38,6.18,6.37,99945.84,0
2015-10-08,6.22,6.35,6.16,6.26,96880.11,0
2015-09-30,6.09,6.2,6.02,6.05,42818.12,0
2015-09-29,6.09,6.13,5.98,6.01,60447.0,0
2015-09-28,6.15,6.21,5.97,6.21,59478.06,0
2015-09-25,6.41,6.48,6.03,6.13,110871.0,0
2015-09-24,6.4,6.5,6.23,6.47,121513.12,0
2015-09-23,6.22,6.57,6.2,6.4,162114.86,0
2015-09-22,6.3,6.4,6.19,6.34,110416.2,0
2015-09-21,6.03,6.35,5.96,6.34,89682.34,0
2015-09-18,6.09,6.16,5.92,6.1,87781.66,0
2015-09-17,6.14,6.45,6.0,6.02,153431.66,0
2015-09-16,5.68,6.26,5.68,6.23,138786.11,0
2015-09-15,5.81,5.96,5.56,5.68,111259.04,0
2015-09-14,6.64,6.69,5.97,5.97,213856.44,0
2015-09-11,6.17,6.72,6.17,6.62,216625.66,0
2015-09-10,6.3,6.4,6.16,6.19,120681.0,0
2015-09-09,6.27,6.6,6.25,6.47,188915.88,0
2015-09-08,5.84,6.33,5.76,6.27,135241.59,0
2015-09-07,5.77,6.03,5.7,5.82,99006.71,0
2015-09-02,5.6,6.03,5.45,5.62,118880.03,0
2015-09-01,6.12,6.13,5.65,5.72,129737.0,0
2015-08-31,6.39,6.39,6.08,6.09,140857.69,0
2015-08-28,6.14,6.48,6.02,6.48,182776.09,0
2015-08-27,5.78,6.03,5.51,6.03,134931.55,0
2015-08-26,5.86,6.16,5.45,5.63,189243.44,0
2015-08-25,5.8,6.15,5.73,5.73,160592.27,0
2015-08-24,6.76,6.88,6.37,6.37,148018.98,0
2015-08-21,7.61,7.79,7.01,7.08,191152.52,0
2015-08-20,8.18,8.33,7.71,7.75,232062.67,0
2015-08-19,7.77,8.49,7.41,8.43,349109.75,0
2015-08-18,9.35,9.4,8.23,8.23,379340.5,0
2015-08-17,8.4,9.14,8.21,9.14,396822.5,0
2015-08-14,8.55,8.95,8.25,8.31,436024.19,0
2015-08-13,7.92,8.55,7.89,8.5,366192.84,0
2015-08-12,7.61,8.27,7.58,8.02,344340.09,0
2015-08-11,7.6,7.95,7.52,7.79,264673.66,0
2015-08-10,7.26,7.68,7.19,7.63,251542.91,0
2015-08-07,6.93,7.2,6.92,7.17,176767.69,0
2015-08-06,6.79,6.97,6.63,6.9,125584.99,0
2015-08-05,7.01,7.27,6.93,6.98,193400.62,0
2015-08-04,6.66,7.22,6.66,7.2,238965.61,0
2015-08-03,6.9,6.9,6.27,6.64,123977.63,0
2015-07-31,6.81,7.07,6.7,6.95,133669.34,0
2015-07-30,7.12,7.4,6.9,6.95,216844.2,0
2015-07-29,6.83,7.2,6.5,7.18,192213.16,0
2015-07-28,6.71,7.21,6.56,6.7,246555.94,0
2015-07-27,7.87,8.15,7.29,7.29,271384.34,0
2015-07-24,8.14,8.37,8.0,8.08,345850.25,0
2015-07-23,7.76,8.22,7.72,8.17,338181.78,0
2015-07-22,7.54,7.87,7.39,7.78,292467.69,0
2015-07-21,7.21,7.61,7.17,7.57,253317.38,0
2015-07-20,7.36,7.59,7.15,7.39,267144.38,0
2015-07-17,6.85,7.42,6.84,7.34,239867.42,0
2015-07-16,6.31,7.17,6.2,6.86,232839.19,0
2015-07-15,7.28,7.35,6.79,6.79,245605.0,0
2015-07-14,7.5,8.09,7.2,7.53,490109.38,0
2015-07-13,7.1,7.37,6.88,7.37,430146.41,0
2015-07-10,6.2,6.7,6.11,6.7,259237.48,0
2015-07-09,5.3,6.09,5.3,6.09,333556.66,0
2015-07-08,5.54,5.8,5.54,5.54,186124.09,0
2015-07-07,6.6,6.6,6.15,6.15,119357.0,0
2015-07-06,8.33,8.33,6.83,6.83,270076.94,0
2015-07-03,8.08,8.38,7.59,7.59,171181.59,0
2015-07-02,9.3,9.48,8.43,8.43,176639.09,0
2015-07-01,10.2,10.53,9.37,9.37,181026.41,0
2015-06-30,9.61,10.45,8.87,10.4,214157.27,0
2015-06-29,11.1,11.21,9.72,9.72,196129.73,0
2015-06-26,11.61,11.79,10.8,10.8,154986.78,0
2015-06-25,12.65,12.74,11.6,12.0,182111.17,0
2015-06-24,12.38,12.69,12.0,12.66,185635.8,0
