date,open,close,volume
2015-12-25,18.18,18.68,68026.57
2015-12-24,17.99,18.16,47996.88
2015-12-23,18.2,17.99,85615.22
2015-12-22,18.6,18.23,99787.17
2015-12-21,18.9,18.6,63635.87
2015-12-18,18.85,18.99,81518.09
2015-12-17,18.48,18.85,78268.23
2015-12-16,18.27,18.26,46884.64
2015-12-15,17.8,18.15,42657.76
2015-12-14,17.0,17.85,76423.31
2015-12-11,17.98,17.46,58782.33
2015-12-10,18.5,17.94,63759.84
2015-12-09,19.21,18.65,77337.41
2015-12-08,19.36,19.22,83294.88
2015-12-07,18.5,19.35,91759.05
2015-12-04,18.5,18.35,53789.31
2015-12-03,18.0,18.31,67622.63
2015-12-02,17.78,17.92,63703.47
2015-12-01,17.5,17.88,92457.21
2015-11-30,17.69,17.91,151930.77
2015-11-27,18.88,17.61,107888.19
2015-11-26,19.78,19.2,130628.59
2015-11-25,19.1,19.92,165779.12
2015-11-24,18.72,19.1,116741.04
2015-11-23,19.4,18.5,204066.52
2015-11-20,17.35,19.4,348821.03
2015-11-19,16.16,17.64,211766.09
2015-11-18,15.55,16.17,179764.94
2015-11-17,15.28,15.63,153292.23
2015-11-16,14.33,15.51,172544.8
2015-11-13,14.6,14.2,107813.49
2015-11-12,14.8,14.74,142639.91
2015-11-11,14.23,14.8,181380.77
2015-11-10,13.78,14.48,211959.55
2015-11-09,13.6,13.78,118564.39
2015-11-06,13.26,13.8,123581.18
2015-11-05,13.1,13.34,120078.06
2015-11-04,12.32,13.27,102705.83
2015-11-03,12.33,12.24,53591.66
2015-11-02,12.55,12.18,120216.15
2015-10-30,13.03,13.03,91982.02
2015-10-29,13.3,13.0,106644.87
2015-10-28,13.58,13.08,91374.35
2015-10-27,13.98,13.8,124740.84
2015-10-26,13.89,14.15,130363.24
2015-10-23,13.26,13.65,131305.06
2015-10-22,12.5,13.2,146825.58
2015-10-21,13.99,12.41,182952.12
2015-10-20,13.46,13.69,110637.83
2015-10-19,13.16,13.75,164348.77
2015-10-16,13.49,13.26,221675.19
2015-10-15,11.9,13.1,135821.3
2015-10-14,12.2,11.91,119090.46
2015-10-13,11.68,12.41,136261.55
2015-10-12,11.31,11.85,135218.41
2015-10-09,11.18,11.25,105655.3
2015-10-08,11.0,11.23,120491.0
2015-10-07,10.75,10.74,2922.0
2015-09-30,10.4,10.6,112805.19
2015-09-29,10.01,10.33,69477.77
2015-09-28,10.0,10.34,66166.79
2015-09-25,10.8,10.0,126678.64
2015-09-24,10.95,10.86,93468.29
2015-09-23,10.3,10.67,116722.84
2015-09-22,10.6,10.63,115303.27
2015-09-21,9.91,10.67,116370.65
2015-09-18,9.8,10.15,108056.71
2015-09-17,9.88,9.6,130364.78
2015-09-16,8.93,9.63,89504.17
2015-09-15,9.38,8.75,84509.83
2015-09-14,11.0,9.72,132719.89
2015-09-11,10.53,10.8,97028.58
2015-09-10,10.41,10.5,122493.17
2015-09-09,10.18,10.7,146069.56
2015-09-08,9.01,10.07,98737.17
2015-09-07,9.18,9.18,99283.81
2015-09-02,8.5,8.79,120173.41
2015-09-01,10.4,9.35,139494.19
2015-08-31,11.15,10.39,136466.66
2015-08-28,10.45,11.28,174167.75
2015-08-27,10.05,10.25,148972.61
2015-08-26,10.58,9.65,220254.02
2015-08-25,10.72,10.72,76262.67
2015-08-24,12.3,11.91,94305.0
2015-08-21,14.07,13.23,143306.12
2015-08-20,15.36,14.52,164335.59
2015-08-19,14.75,15.99,264885.62
2015-08-18,17.95,16.13,226500.47
