date,open,close,volume
2015-12-31,26.88,26.88,97578.86
2015-12-30,25.89,26.89,105737.61
2015-12-29,25.38,25.93,52215.05
2015-12-28,26.8,25.6,70842.26
2015-12-25,24.88,26.44,83799.09
2015-12-24,24.85,24.91,31950.96
2015-12-23,24.55,24.65,49757.26
2015-12-22,24.7,24.56,36915.24
2015-12-21,24.39,24.66,71912.63
2015-12-18,25.39,24.65,67624.37
2015-12-17,24.49,25.41,156097.55
2015-12-16,23.88,24.35,89431.17
2015-12-15,23.8,23.75,47369.61
2015-12-14,23.02,23.77,93160.19
2015-12-11,21.58,23.13,109893.61
2015-12-10,21.51,21.53,25712.55
2015-12-09,21.31,21.49,50052.72
2015-12-08,21.54,21.5,43787.35
2015-12-07,21.24,21.65,28800.7
2015-12-04,21.22,21.29,45894.47
2015-12-03,20.9,21.28,43011.92
2015-12-02,20.9,21.05,43262.62
2015-12-01,21.8,20.77,97247.73
2015-11-30,21.6,21.57,131578.2
2015-11-27,23.52,21.6,63658.3
2015-11-26,23.58,23.9,56481.99
2015-11-25,23.6,23.57,52867.73
2015-11-24,24.28,23.65,51079.8
2015-11-23,24.45,24.27,107409.42
2015-11-20,24.0,24.2,80876.18
2015-11-19,25.1,24.17,128486.56
2015-11-18,25.08,24.1,58037.9
2015-11-17,25.2,25.1,105263.01
2015-11-16,23.18,24.54,110563.88
2015-11-13,22.9,23.71,119157.83
2015-11-12,23.49,23.21,54983.69
2015-11-11,23.0,22.93,49171.56
2015-11-10,23.31,23.39,63716.11
2015-11-09,22.74,23.7,107911.22
2015-11-06,22.1,22.89,67237.98
2015-11-05,22.52,22.1,48324.45
2015-11-04,21.41,22.52,47928.55
2015-11-03,22.17,21.34,33319.73
2015-11-02,22.71,22.14,63546.72
2015-10-30,22.87,22.83,58945.38
2015-10-29,23.3,22.91,89009.61
2015-10-28,22.44,23.4,137323.09
2015-10-27,22.09,22.7,88962.07
2015-10-26,21.33,22.12,88978.18
2015-10-23,21.25,21.1,68697.65
2015-10-22,20.65,21.21,67330.66
2015-10-21,21.8,20.65,112900.58
2015-10-20,21.58,21.98,134802.64
2015-10-19,22.33,21.86,149632.42
2015-10-16,22.0,22.56,253888.11
2015-07-27,24.2,22.21,107734.13
2015-07-24,25.81,24.61,118249.4
2015-07-23,24.88,25.8,135514.8
2015-07-22,22.69,24.55,90975.93
2015-07-21,22.08,22.73,85815.63
2015-07-20,21.4,22.0,104264.07
2015-07-17,19.0,20.95,102069.27
2015-07-16,18.21,19.29,84275.82
2015-07-15,23.2,19.18,154407.73
2015-07-14,21.31,21.31,28848.56
2015-07-13,19.37,19.37,25578.04
2015-07-06,21.5,17.61,101644.0
2015-07-03,21.0,19.57,83064.83
2015-07-02,22.32,21.5,91373.07
2015-07-01,22.92,22.89,110750.82
2015-06-30,22.2,22.8,98443.76
2015-06-29,25.5,22.32,88798.88
2015-06-26,26.8,24.8,48799.39
2015-06-25,29.77,27.42,63089.69
2015-06-24,29.59,29.55,63695.6
2015-06-23,27.9,28.52,62768.77
2015-06-19,29.9,27.82,56184.13
2015-06-18,33.0,30.89,41954.26
2015-06-17,32.5,31.94,63323.51
2015-06-16,34.3,33.1,75287.88
2015-06-15,33.65,35.14,135600.52
2015-06-12,32.78,33.47,91503.71
2015-06-11,33.35,32.78,54497.13
2015-06-10,32.99,33.23,67450.31
2015-06-09,33.28,33.02,72388.42
