Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,16.71,16.86,15.81,15.86,305387.81,0
2015-12-30,16.5,17.26,16.3,16.86,476716.22,0
2015-12-29,15.51,16.2,15.45,16.2,319369.66,0
2015-12-28,15.7,15.96,15.38,15.45,307478.94,0
2015-12-25,16.2,16.2,15.52,15.7,338607.66,0
2015-12-24,15.94,16.28,15.51,16.11,357946.22,0
2015-12-23,16.35,16.97,15.8,15.94,415924.69,0
2015-12-22,17.25,17.68,16.63,16.67,609431.25,0
2015-12-21,16.56,17.07,16.3,16.64,434434.53,0
2015-12-18,15.58,17.08,15.27,16.52,567880.81,0
2015-12-17,15.36,15.9,15.22,15.62,482783.88,0
2015-12-16,15.13,15.97,15.13,15.34,461637.34,0
2015-12-15,14.84,15.29,14.4,15.11,403198.69,0
2015-12-14,14.4,15.16,14.3,14.8,340991.78,0
2015-12-11,14.25,15.07,13.89,14.73,517492.06,0
2015-12-10,13.54,14.21,13.34,14.01,368624.19,0
2015-12-09,13.55,13.91,13.08,13.21,215724.02,0
2015-12-08,14.0,14.0,13.41,13.46,175132.12,0
2015-12-07,13.92,14.22,13.65,14.08,232558.09,0
2015-12-04,13.98,14.24,13.69,13.88,241067.95,0
2015-12-03,13.45,14.22,13.3,13.92,246167.55,0
2015-12-02,13.31,13.62,12.8,13.47,224647.14,0
2015-12-01,13.8,13.9,13.06,13.32,230855.5,0
2015-11-30,13.35,13.86,12.51,13.8,332299.44,0
2015-11-27,14.61,14.65,13.25,13.53,427885.84,0
2015-11-26,14.99,15.49,14.7,14.72,509556.75,0
2015-11-25,14.25,15.55,14.01,15.2,669760.31,0
2015-11-24,14.77,15.05,13.75,14.45,704865.19,0
2015-11-23,12.93,14.2,12.9,14.2,334140.62,0
2015-11-20,12.35,13.3,12.35,12.91,507625.5,0
2015-11-19,12.15,12.5,11.93,12.35,288643.19,0
2015-11-18,12.79,12.95,12.05,12.1,376479.75,0
2015-11-17,12.58,13.35,12.58,12.92,599887.12,0
2015-11-16,13.2,13.5,12.38,12.66,863704.31,0
2015-11-13,12.55,12.55,12.55,12.55,26147.02,0
2015-11-12,11.41,11.41,11.41,11.41,10884.91,0
2015-11-11,10.37,10.37,10.37,10.37,8162.4,0
2015-09-02,9.5,10.3,9.38,9.43,182361.05,0
2015-09-01,10.7,10.7,9.78,10.37,235606.81,0
2015-08-31,11.31,11.39,10.73,10.87,217396.08,0
2015-08-28,11.3,11.87,11.01,11.63,296662.5,0
2015-08-27,10.37,11.56,9.96,11.3,401327.31,0
2015-08-26,10.15,10.78,8.94,10.67,519014.47,0
2015-08-25,9.93,10.18,9.93,9.93,151427.98,0
2015-08-24,11.51,11.57,11.03,11.03,222736.45,0
2015-08-21,12.51,12.78,11.79,12.25,263291.53,0
2015-08-20,13.02,13.4,12.65,12.78,321428.41,0
2015-08-19,11.58,13.05,11.45,13.02,328785.09,0
2015-08-18,13.66,14.23,12.28,12.28,509589.78,0
2015-08-17,12.93,13.7,12.79,13.64,399151.69,0
2015-08-14,12.77,13.2,12.61,12.93,388326.31,0
2015-08-13,12.49,12.68,12.1,12.68,244476.45,0
2015-08-12,12.38,12.85,12.01,12.4,251134.88,0
2015-08-11,12.68,13.08,12.5,12.68,366799.69,0
2015-08-10,11.9,12.94,11.9,12.67,346272.97,0
2015-08-07,11.78,12.1,11.5,11.99,241885.23,0
2015-08-06,11.5,11.86,11.35,11.56,171475.62,0
2015-08-05,12.0,12.35,11.6,11.77,276220.47,0
2015-08-04,10.99,11.95,10.99,11.93,227433.52,0
2015-08-03,11.4,11.54,10.62,10.95,283592.75,0
