date,open,close,volume
2015-12-31,21.48,21.56,46557.56
2015-12-30,21.25,21.43,26785.42
2015-12-29,21.0,21.19,30569.21
2015-12-28,21.74,20.82,48827.13
2015-12-25,21.38,21.62,32226.24
2015-12-24,22.0,21.56,61333.78
2015-12-23,22.23,22.36,88989.41
2015-12-22,22.2,22.12,44767.94
2015-12-21,21.28,22.31,69728.71
2015-12-18,21.61,21.43,42292.75
2015-12-17,21.18,21.56,45088.7
2015-12-16,20.82,21.16,33033.89
2015-12-15,20.88,20.97,30271.34
2015-12-14,20.2,20.83,24405.63
2015-12-11,20.11,20.61,29364.39
2015-12-10,20.26,20.36,26963.39
2015-12-09,20.83,20.47,32751.23
2015-12-08,21.44,20.85,45075.46
2015-12-07,21.5,21.67,41521.38
2015-12-04,21.2,21.3,44851.09
2015-12-03,21.01,21.28,41251.4
2015-12-02,21.0,20.78,41765.72
2015-12-01,20.9,20.99,44980.61
2015-11-30,21.5,21.0,83348.07
2015-11-27,23.79,21.46,102939.31
2015-11-26,24.5,23.82,72670.84
2015-11-25,24.41,24.6,65139.2
2015-11-24,24.44,24.35,55868.74
2015-11-23,25.45,24.51,110367.32
2015-11-20,24.59,25.5,121869.74
2015-11-19,24.8,24.68,83060.89
2015-11-18,23.92,24.31,109482.81
2015-11-17,23.5,24.15,123552.9
2015-11-16,22.61,23.43,57923.07
2015-11-13,24.1,23.1,94278.77
2015-11-12,24.06,24.33,122878.29
2015-11-11,23.92,24.06,117491.25
2015-11-10,22.2,23.98,148792.56
2015-11-09,22.39,22.47,104352.89
2015-11-06,22.41,22.79,82890.77
2015-11-05,22.68,22.43,77361.69
2015-11-04,21.62,22.66,61454.45
2015-11-03,21.49,21.59,46113.5
2015-11-02,21.9,21.42,55054.08
2015-10-30,22.8,22.45,51803.92
2015-10-29,22.72,22.81,48260.12
2015-10-28,23.4,22.92,65124.81
2015-10-27,23.59,23.75,88710.99
2015-10-26,24.46,23.76,114748.27
2015-10-23,22.61,23.8,133741.3
2015-10-22,22.0,22.49,93810.17
2015-10-21,24.0,21.75,150656.53
2015-10-20,22.4,24.16,161199.58
2015-10-19,23.03,22.55,102899.43
2015-10-16,23.11,23.01,118916.31
2015-10-15,22.25,23.01,100945.41
2015-10-14,22.9,22.51,121350.61
2015-10-13,22.22,23.16,136675.2
2015-10-12,21.65,22.6,139073.12
2015-10-09,21.66,21.65,91057.54
2015-10-08,21.85,21.68,110824.87
2015-09-30,20.7,20.8,79977.04
2015-09-29,21.5,20.54,117041.53
2015-09-28,21.77,22.08,138279.0
2015-09-25,21.4,21.47,231695.91
2015-09-24,19.21,20.97,145672.83
2015-09-23,19.4,19.06,102570.37
2015-09-22,20.45,20.01,119830.24
2015-09-21,19.1,20.19,100576.06
2015-09-18,19.3,19.53,102390.78
2015-09-17,19.75,19.02,171216.95
2015-09-16,17.55,19.99,150481.98
2015-09-15,19.02,18.19,156125.39
2015-09-14,22.66,20.21,256391.75
2015-09-11,20.98,22.53,209847.34
2015-09-10,20.9,21.31,246384.41
2015-09-09,18.25,20.57,221505.69
2015-09-08,18.0,18.7,189864.02
2015-09-07,19.27,18.31,157649.12
2015-09-02,18.96,19.19,270172.78
2015-09-01,21.69,21.07,70083.5
2015-08-31,24.7,23.41,202139.39
