Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,22.11,22.39,21.78,21.84,27872.9,0
2015-12-30,22.3,22.65,21.96,22.2,41866.05,0
2015-12-29,21.6,22.25,21.45,22.23,34739.31,0
2015-12-28,22.01,22.25,21.57,21.67,54103.42,0
2015-12-25,21.61,22.15,21.44,22.15,47699.0,0
2015-12-24,21.03,21.74,21.0,21.6,38893.78,0
2015-12-23,21.68,21.68,21.13,21.19,34789.84,0
2015-12-22,21.73,21.75,21.35,21.54,24615.13,0
2015-12-21,21.19,21.65,21.01,21.5,35068.09,0
2015-12-18,21.2,21.38,21.04,21.18,28353.32,0
2015-12-17,21.26,21.44,21.0,21.39,35702.46,0
2015-12-16,20.99,21.21,20.82,20.95,25630.64,0
2015-12-15,20.7,21.0,20.58,20.9,26252.56,0
2015-12-14,20.03,20.67,20.01,20.64,23548.13,0
2015-12-11,20.35,20.42,20.08,20.27,17274.01,0
2015-12-10,20.5,20.72,20.35,20.38,21957.3,0
2015-12-09,20.75,20.79,20.38,20.47,23676.15,0
2015-12-08,21.1,21.1,20.61,20.68,34123.7,0
2015-12-07,21.03,21.49,20.92,21.34,36228.01,0
2015-12-04,20.99,21.13,20.78,20.96,29010.17,0
2015-12-03,20.76,21.12,20.69,21.1,29267.5,0
2015-12-02,20.88,20.88,20.01,20.69,29382.55,0
2015-12-01,20.83,21.08,20.57,20.9,33457.48,0
2015-11-30,20.78,21.04,19.93,20.75,38439.1,0
2015-11-27,22.25,22.48,20.21,20.73,52427.02,0
2015-11-26,23.05,23.06,22.29,22.32,49727.51,0
2015-11-25,22.2,22.95,22.17,22.8,57849.14,0
2015-11-24,21.89,22.4,21.7,22.39,39125.78,0
2015-11-23,22.18,22.46,22.02,22.12,41849.4,0
2015-11-20,22.28,22.48,22.01,22.33,43941.95,0
2015-11-19,21.7,22.27,21.7,22.22,32518.03,0
2015-11-18,21.99,22.29,21.68,21.75,40273.07,0
2015-11-17,22.53,22.84,21.96,22.0,67599.43,0
2015-11-16,21.75,22.48,21.6,22.47,45942.32,0
2015-11-13,22.98,23.26,22.1,22.28,87170.28,0
2015-11-12,22.53,24.12,22.31,23.58,113397.22,0
2015-11-11,21.96,22.74,21.86,22.48,78215.46,0
2015-11-10,21.78,22.25,21.7,21.95,57822.99,0
2015-11-09,21.7,22.3,21.63,21.9,83582.4,0
2015-11-06,21.52,22.18,21.52,21.98,73970.93,0
2015-11-05,22.6,22.86,21.66,21.74,126334.47,0
2015-11-04,21.5,21.97,21.2,21.95,105308.51,0
2015-11-03,20.52,21.78,20.4,21.4,101492.62,0
2015-11-02,20.16,20.85,20.06,20.21,39168.05,0
2015-10-30,20.48,20.86,20.16,20.53,34726.8,0
2015-10-29,20.66,20.9,20.17,20.5,41077.24,0
2015-10-28,20.8,21.19,20.4,20.5,50047.7,0
2015-10-27,20.75,20.98,19.98,20.95,60551.77,0
2015-10-26,21.02,21.2,20.61,20.98,68699.9,0
2015-10-23,20.62,21.07,20.22,20.78,66399.21,0
2015-10-22,19.7,20.68,19.4,20.53,68597.11,0
2015-10-21,21.85,21.85,19.56,19.67,96991.22,0
2015-10-20,21.77,21.8,21.3,21.73,65721.76,0
2015-10-19,22.6,22.97,21.46,21.59,142731.41,0
2015-10-16,20.26,22.19,20.16,22.19,160648.06,0
2015-10-15,19.6,20.18,19.55,20.17,61402.47,0
2015-10-14,20.23,20.24,19.66,19.72,51907.14,0
2015-10-13,19.51,20.46,19.41,20.31,68710.95,0
2015-10-12,18.93,19.86,18.93,19.72,55995.24,0
2015-10-09,18.63,19.07,18.58,18.95,37187.04,0
2015-10-08,18.7,19.12,18.45,18.76,46192.0,0
2015-09-30,17.9,18.28,17.75,18.09,25000.39,0
2015-09-29,17.69,17.86,17.65,17.79,20133.66,0
2015-09-28,17.83,17.99,17.5,17.95,19563.68,0
2015-09-25,18.5,18.56,17.5,17.66,36946.72,0
2015-09-24,18.35,18.6,18.18,18.58,35032.64,0
2015-09-23,18.14,18.68,18.05,18.18,38088.32,0
2015-09-22,18.36,18.73,18.12,18.49,48461.81,0
2015-09-21,17.55,18.47,17.03,18.37,48158.58,0
2015-09-18,17.67,17.98,17.45,17.73,33575.25,0
2015-09-17,18.0,18.59,17.55,17.62,50888.21,0
2015-09-16,17.06,18.5,16.92,18.29,45839.27,0
2015-09-15,16.9,17.47,16.68,16.85,42428.79,0
2015-09-14,18.98,19.09,17.05,17.1,54028.0,0
2015-09-11,18.97,19.21,18.58,18.9,32165.62,0
2015-09-10,19.0,19.78,18.89,19.02,54591.84,0
2015-09-09,19.06,19.64,18.9,19.44,65422.54,0
2015-09-08,18.01,19.08,17.96,18.99,39463.67,0
2015-09-07,18.25,19.27,17.88,18.13,49499.4,0
2015-09-02,16.85,18.47,16.51,18.28,90838.2,0
2015-09-01,18.35,18.35,17.1,17.27,57306.26,0
2015-08-31,19.5,19.5,18.6,18.66,63698.03,0
2015-08-28,18.98,20.05,18.29,19.88,102484.99,0
2015-08-27,18.21,19.0,17.7,18.7,57394.82,0
2015-08-26,17.9,18.65,17.1,17.73,76570.51,0
2015-08-25,17.25,18.69,17.04,17.1,92652.55,0
2015-08-24,19.85,20.75,18.93,18.93,59957.77,0
2015-08-21,21.56,22.45,20.99,21.1,54564.07,0
2015-08-20,23.14,23.14,22.11,22.12,58799.27,0
2015-08-19,22.22,23.62,21.05,23.33,84805.83,0
2015-08-18,25.28,25.45,22.56,22.56,110385.97,0
2015-08-17,25.26,25.58,24.18,25.06,89482.68,0
2015-08-14,26.05,26.84,25.44,25.46,86019.88,0
2015-08-13,25.0,25.9,24.8,25.82,66825.43,0
2015-08-12,25.68,26.13,25.0,25.03,79244.14,0
2015-08-11,25.4,27.1,25.32,26.15,144783.16,0
2015-08-10,24.99,26.0,24.68,25.73,114759.48,0
2015-08-07,24.45,25.08,24.31,24.6,75604.71,0
2015-08-06,24.0,25.36,23.91,24.33,74662.96,0
2015-08-05,25.21,25.65,24.65,24.78,112369.65,0
2015-08-04,23.56,26.0,23.12,25.79,141388.23,0
2015-08-03,24.7,25.6,23.11,23.88,118533.46,0
2015-07-31,23.77,25.53,23.5,25.36,165144.02,0
2015-07-30,25.09,26.26,23.68,23.99,227674.55,0
2015-07-29,23.8,25.11,23.5,25.11,214271.27,0
2015-07-28,19.98,22.83,19.0,22.83,171199.03,0
2015-07-27,22.79,23.05,20.75,20.75,89566.68,0
2015-07-24,23.68,24.22,22.9,23.05,118681.55,0
2015-07-23,22.95,23.99,22.85,23.81,104171.09,0
2015-07-22,22.85,23.37,22.37,22.92,69010.23,0
2015-07-21,22.54,23.5,22.21,23.04,60809.37,0
2015-07-20,22.4,23.46,22.0,22.81,84663.76,0
2015-07-17,21.5,22.85,21.22,22.61,75480.81,0
2015-07-16,20.78,21.84,19.26,21.22,79588.14,0
2015-07-15,22.6,22.6,20.78,20.78,119141.16,0
2015-07-14,23.1,24.79,22.88,23.06,168728.72,0
2015-07-13,23.3,24.67,21.52,24.67,221150.62,0
2015-07-10,21.6,22.43,20.45,22.43,104964.35,0
2015-07-09,18.56,20.39,18.55,20.39,87697.64,0
2015-07-08,17.71,19.1,17.71,18.55,220608.16,0
2015-07-07,21.0,21.5,19.67,19.68,114453.24,0
2015-07-06,23.0,23.05,19.8,21.84,136149.53,0
2015-07-03,21.5,22.89,20.1,20.95,99976.26,0
2015-07-02,24.36,24.47,22.0,22.25,112675.3,0
2015-07-01,24.9,26.03,24.0,24.17,127439.7,0
2015-06-30,22.78,25.0,22.3,24.98,113013.26,0
2015-06-29,25.1,25.11,22.01,22.85,114841.16,0
2015-06-26,26.08,26.08,24.15,24.18,120835.0,0
2015-06-25,28.4,28.45,26.7,26.82,81494.06,0
2015-06-24,28.04,28.75,27.77,28.41,91538.67,0
2015-06-23,27.3,27.88,25.79,27.73,87386.11,0
2015-06-19,29.2,29.2,26.88,27.05,89601.12,0
2015-06-18,31.15,31.94,29.59,29.63,92694.16,0
2015-06-17,32.5,32.68,30.05,31.67,146073.3,0
2015-06-16,33.21,33.9,32.51,32.89,147665.06,0
2015-06-15,33.39,34.29,32.88,33.05,120670.21,0
2015-06-12,32.95,33.8,32.8,33.38,136603.06,0
2015-06-11,32.98,33.17,32.51,32.8,100589.02,0
2015-06-10,33.23,33.78,32.6,33.07,136212.45,0
2015-06-09,31.75,34.58,31.46,34.24,160161.86,0
2015-06-08,32.84,32.88,31.1,31.79,129795.32,0
2015-06-05,32.9,33.5,31.85,32.69,145355.86,0
2015-06-04,33.81,33.9,30.43,32.54,167114.31,0
2015-06-03,35.25,35.33,33.51,33.81,161142.22,0
2015-06-02,35.6,35.6,33.71,35.24,197546.69,0
2015-06-01,33.1,34.2,32.35,34.17,191239.05,0
2015-05-29,32.52,33.41,30.22,32.29,224175.48,0
2015-05-28,34.66,36.34,31.11,31.98,349379.97,0
2015-05-27,30.34,33.41,29.5,33.41,247598.94,0
2015-05-26,29.69,30.96,29.12,30.37,174435.64,0
2015-05-25,28.64,29.85,28.5,29.48,170511.09,0
2015-05-22,28.5,28.94,27.7,28.64,168131.59,0
2015-05-21,27.5,28.31,27.31,28.15,139477.3,0
2015-05-20,27.85,29.79,27.31,27.39,193714.55,0
2015-05-19,27.52,27.69,26.68,27.4,203527.95,0
2015-05-18,24.79,27.26,24.78,27.26,247468.89,0
2015-05-15,25.54,25.54,24.55,24.78,115522.68,0
2015-05-14,24.8,25.9,24.57,25.55,151261.97,0
2015-05-13,24.79,25.0,24.43,24.57,81764.17,0
2015-05-12,24.43,25.15,24.32,24.79,108028.89,0
2015-05-11,24.08,24.43,23.68,24.42,89828.05,0
2015-05-08,23.41,23.86,23.17,23.76,63887.67,0
2015-05-07,23.14,23.42,23.01,23.09,58478.72,0
2015-05-06,23.8,24.17,22.9,23.07,75665.93,0
2015-05-05,24.74,24.82,23.55,23.68,85691.74,0
2015-05-04,24.91,25.17,24.52,24.79,76701.89,0
2015-04-30,25.76,25.93,25.05,25.08,82801.37,0
2015-04-29,25.1,26.11,25.0,25.59,108679.55,0
2015-04-28,26.09,26.34,24.98,25.35,125489.85,0
2015-04-27,24.75,27.0,24.75,26.14,195968.12,0
2015-04-24,24.42,24.84,24.26,24.6,100092.64,0
2015-04-23,25.11,25.49,24.68,24.9,143545.94,0
2015-04-22,24.46,24.99,24.0,24.8,161456.3,0
2015-04-21,23.59,24.26,23.55,24.24,94852.67,0
2015-04-20,24.1,24.3,23.53,23.6,131993.52,0
2015-04-17,24.83,25.18,24.06,24.2,145586.69,0
2015-04-16,23.98,25.04,23.86,24.61,132475.45,0
2015-04-15,25.21,25.21,23.81,23.82,110706.37,0
2015-04-14,25.15,25.54,24.8,25.25,108235.34,0
2015-04-13,25.24,25.55,24.73,25.19,133149.48,0
2015-04-10,24.5,25.28,24.39,25.14,177255.06,0
2015-04-09,24.25,25.55,24.15,24.7,217262.53,0
2015-04-08,24.32,24.47,23.62,23.82,122030.55,0
2015-04-07,23.82,25.01,23.6,24.44,141765.62,0
2015-04-03,22.9,23.97,22.81,23.8,158769.16,0
2015-04-02,23.29,23.3,22.81,23.08,103407.0,0
2015-04-01,22.87,23.35,22.71,23.1,95804.24,0
2015-03-31,23.13,23.5,22.8,22.86,82891.61,0
2015-03-30,23.0,23.46,22.78,23.13,115018.05,0
2015-03-27,22.63,23.2,22.49,22.78,70252.44,0
2015-03-26,22.5,23.33,22.3,22.63,93675.0,0
2015-03-25,21.61,22.97,21.47,22.64,134628.3,0
2015-03-24,22.0,22.08,21.35,21.69,82358.79,0
2015-03-23,21.98,22.3,21.8,22.0,79782.77,0
2015-03-20,21.69,21.84,21.6,21.77,48685.06,0
2015-03-19,21.71,21.95,21.53,21.74,63139.34,0
2015-03-18,21.41,21.75,21.37,21.73,58012.73,0
2015-03-17,21.5,21.77,21.2,21.44,77100.97,0
2015-03-16,21.02,21.49,20.9,21.41,74108.38,0
2015-03-13,20.57,20.73,20.45,20.71,29560.35,0
2015-03-12,20.65,20.72,20.3,20.42,33887.34,0
2015-03-11,20.77,20.94,20.45,20.56,40571.48,0
2015-03-10,20.63,20.89,20.58,20.8,33611.7,0
2015-03-09,20.41,20.71,20.25,20.7,30539.4,0
2015-03-06,20.83,20.93,20.49,20.5,34773.06,0
2015-03-05,20.94,20.97,20.65,20.85,41344.35,0
2015-03-04,20.85,21.22,20.63,20.88,60742.1,0
2015-03-03,20.5,21.25,20.43,20.81,82521.21,0
2015-03-02,20.3,20.68,20.22,20.66,54877.58,0
2015-02-27,20.34,20.45,20.23,20.27,32983.44,0
2015-02-26,20.2,20.44,20.07,20.41,44716.31,0
2015-02-25,20.18,20.26,20.0,20.16,19195.65,0
2015-02-17,20.23,20.31,20.1,20.21,22600.09,0
2015-02-16,20.2,20.33,20.0,20.22,35716.53,0
2015-02-13,19.8,20.35,19.75,20.16,52683.18,0
2015-02-12,19.45,19.71,19.41,19.59,16328.58,0
2015-02-11,19.3,19.46,19.25,19.43,16919.36,0
2015-02-10,19.24,19.32,19.18,19.28,19048.67,0
2015-02-09,19.27,19.49,19.14,19.23,13347.55,0
2015-02-06,19.44,19.68,19.22,19.27,22079.98,0
2015-02-05,19.94,19.95,19.4,19.44,26134.1,0
2015-02-04,19.84,19.9,19.73,19.79,24064.56,0
2015-02-03,19.84,19.88,19.57,19.84,20018.89,0
2015-02-02,19.5,19.83,19.42,19.66,25087.19,0
2015-01-30,19.9,20.13,19.61,19.62,28587.6,0
2015-01-29,20.03,20.22,19.81,19.92,41938.81,0
2015-01-28,20.2,20.41,20.12,20.27,46243.94,0
2015-01-27,20.3,20.57,20.07,20.24,64490.05,0
2015-01-26,20.09,20.32,20.09,20.29,51020.41,0
2015-01-23,20.5,20.54,20.07,20.15,44624.62,0
2015-01-22,20.29,20.56,20.25,20.43,43899.37,0
2015-01-21,20.02,20.4,20.01,20.26,57308.81,0
2015-01-20,19.58,20.17,19.58,20.07,34379.07,0
2015-01-19,19.76,20.39,19.22,19.55,34213.17,0
2015-01-16,19.84,20.27,19.83,20.15,37681.97,0
2015-01-15,19.52,19.68,19.4,19.63,16179.29,0
2015-01-14,19.57,19.65,19.31,19.47,13463.34,0
2015-01-13,19.27,19.62,19.21,19.56,16314.4,0
2015-01-12,19.62,19.62,19.05,19.23,24973.1,0
2015-01-09,19.9,20.08,19.73,19.75,28801.53,0
2015-01-08,20.18,20.4,19.84,19.96,39983.73,0
2015-01-07,20.06,20.43,19.8,20.27,55483.37,0
2015-01-06,19.65,20.2,19.52,20.09,39178.98,0
2015-01-05,19.38,19.76,19.1,19.73,34083.16,0
