Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,13.6,13.74,12.91,12.92,64331.21,0
2015-12-30,13.91,14.1,13.4,13.56,87766.72,0
2015-12-29,14.01,14.12,13.3,13.88,97937.12,0
2015-12-28,14.1,14.4,13.73,14.18,82816.83,0
2015-12-25,13.55,14.29,13.46,14.19,82002.87,0
2015-12-24,13.73,13.77,13.16,13.67,59598.61,0
2015-12-23,14.01,14.1,13.68,13.73,52128.9,0
2015-12-22,13.43,14.21,13.33,14.0,93574.02,0
2015-12-21,13.47,13.58,12.92,13.46,95982.36,0
2015-12-18,13.67,13.98,13.4,13.47,104855.91,0
2015-12-17,13.1,13.85,12.88,13.78,162642.38,0
2015-12-16,12.6,13.36,12.5,13.08,104681.8,0
2015-12-15,12.45,12.82,12.4,12.47,91355.5,0
2015-12-14,11.74,12.65,11.59,12.54,127226.91,0
2015-12-11,11.95,12.15,11.65,11.92,96066.17,0
2015-12-10,11.92,12.14,11.67,11.95,97951.89,0
2015-12-09,12.16,12.5,11.72,11.95,126174.8,0
2015-12-08,12.57,12.88,12.25,12.35,149952.95,0
2015-12-07,12.48,13.0,12.21,12.8,308821.31,0
2015-12-04,11.2,12.24,11.2,12.24,222639.44,0
2015-12-03,10.89,11.2,10.82,11.13,105083.69,0
2015-12-02,10.6,11.14,10.22,10.93,121486.22,0
2015-12-01,10.25,10.73,10.07,10.69,97731.19,0
2015-11-30,10.05,10.29,9.58,10.28,80807.94,0
2015-11-27,11.09,11.09,10.04,10.09,120641.95,0
2015-11-26,11.13,11.27,10.85,11.16,113867.65,0
2015-11-25,10.65,11.31,10.65,11.14,131832.8,0
2015-11-24,10.54,10.68,10.11,10.63,84916.73,0
2015-11-23,10.45,10.9,10.43,10.58,112153.93,0
2015-11-20,10.46,10.5,10.3,10.44,86748.25,0
2015-11-19,10.08,10.44,10.02,10.41,74286.25,0
2015-11-18,10.27,10.34,9.98,10.0,64330.06,0
2015-11-17,10.5,10.6,10.2,10.25,112554.32,0
2015-11-16,9.7,10.46,9.7,10.43,88798.64,0
2015-11-13,10.39,10.45,9.78,9.94,142713.48,0
2015-11-12,11.09,11.09,10.21,10.59,154534.52,0
2015-11-11,10.74,11.49,10.7,11.08,119905.56,0
2015-11-10,10.6,10.99,10.5,10.74,89171.84,0
2015-11-09,10.96,11.25,10.67,10.7,278667.53,0
2015-11-06,9.69,10.77,9.65,10.77,206028.23,0
2015-11-05,9.34,9.94,9.21,9.79,172868.61,0
2015-11-04,8.9,9.34,8.9,9.34,84856.11,0
2015-11-03,8.99,9.09,8.79,8.89,61779.09,0
2015-11-02,8.92,9.38,8.8,9.0,84980.5,0
2015-10-30,9.02,9.24,8.92,9.09,57885.91,0
2015-10-29,9.2,9.2,8.75,9.03,61810.19,0
2015-10-28,9.29,9.39,8.88,8.9,80894.42,0
2015-10-27,8.94,9.35,8.55,9.29,116385.96,0
2015-10-26,9.02,9.19,8.38,9.01,114630.11,0
2015-10-23,8.51,8.87,8.51,8.86,75263.83,0
2015-10-22,8.11,8.52,8.11,8.49,61646.23,0
2015-10-21,8.99,9.01,8.09,8.11,110506.69,0
2015-10-20,8.61,8.99,8.61,8.99,94568.98,0
2015-10-19,8.84,8.85,8.49,8.65,74866.27,0
2015-10-16,8.77,8.94,8.61,8.77,92698.51,0
2015-10-15,8.48,8.81,8.44,8.77,111787.74,0
2015-10-14,8.6,8.7,8.49,8.52,58749.0,0
2015-10-13,8.5,8.74,8.4,8.69,74212.7,0
2015-10-12,8.33,8.65,8.17,8.57,85768.31,0
2015-10-09,8.06,8.3,7.98,8.27,72339.2,0
2015-10-08,7.99,8.09,7.89,8.01,60819.61,0
2015-10-07,7.66,7.72,7.65,7.7,1684.0,0
2015-09-30,7.75,7.8,7.62,7.67,25231.02,0
2015-09-29,7.73,7.91,7.61,7.71,33988.38,0
2015-09-28,7.6,7.89,7.48,7.86,46979.09,0
2015-09-25,7.97,7.99,7.49,7.54,62170.05,0
2015-09-24,7.99,8.12,7.87,7.97,71551.38,0
2015-09-23,7.9,8.15,7.78,8.02,100382.33,0
2015-09-22,8.15,8.19,7.74,7.92,114886.17,0
2015-09-21,7.75,8.2,7.56,8.07,174430.95,0
2015-09-18,7.89,8.29,7.8,7.98,225404.38,0
2015-09-17,7.66,8.05,7.36,8.01,210447.42,0
2015-09-16,6.67,7.32,6.6,7.32,122896.74,0
2015-09-15,7.11,7.26,6.65,6.65,125254.77,0
2015-09-14,8.23,8.28,7.39,7.39,59588.43,0
2015-09-11,8.22,8.39,7.96,8.21,46767.17,0
2015-09-10,8.25,8.48,8.17,8.22,31954.0,0
2015-09-09,8.1,8.49,8.1,8.48,67338.55,0
2015-09-08,7.78,8.15,7.47,8.14,56832.53,0
2015-09-07,7.72,7.99,7.53,7.75,45034.65,0
2015-09-02,7.33,8.03,7.32,7.59,62377.0,0
2015-09-01,8.32,8.32,7.61,7.85,95943.23,0
2015-08-31,8.52,8.7,8.34,8.46,62943.89,0
2015-08-28,7.95,8.54,7.95,8.53,82043.78,0
2015-08-27,7.75,7.89,7.15,7.8,68980.93,0
2015-08-26,7.91,8.22,7.22,7.39,83449.05,0
2015-08-25,7.93,8.1,7.8,7.8,95316.46,0
2015-08-24,9.06,9.26,8.67,8.67,87686.0,0
2015-08-21,9.65,9.96,9.12,9.63,98791.4,0
2015-08-20,10.25,10.39,9.9,9.95,76972.35,0
2015-08-19,9.5,10.48,9.23,10.34,112351.94,0
2015-08-18,11.13,11.56,10.01,10.01,188522.88,0
2015-08-17,11.1,11.24,10.81,11.12,142643.5,0
2015-08-14,10.45,11.41,10.29,11.17,248836.56,0
2015-08-13,9.8,10.38,9.67,10.38,112771.19,0
2015-08-12,9.7,10.03,9.61,9.9,127248.87,0
2015-08-11,9.72,9.87,9.55,9.79,124005.84,0
2015-08-10,9.27,9.86,9.27,9.72,121029.79,0
2015-08-07,8.97,9.3,8.97,9.24,92349.26,0
2015-08-06,8.73,9.1,8.52,8.9,62903.77,0
2015-08-05,8.72,9.16,8.71,8.89,100252.12,0
2015-08-04,8.24,8.96,8.24,8.9,103098.66,0
2015-08-03,9.15,9.15,8.1,8.23,98360.76,0
2015-07-31,9.01,9.44,8.66,8.93,81519.5,0
2015-07-30,9.9,9.98,9.1,9.2,139058.66,0
2015-07-29,9.35,10.06,8.95,9.98,152613.73,0
2015-07-28,8.5,9.57,8.18,9.17,214034.06,0
2015-07-27,9.88,10.48,8.9,8.98,272986.03,0
2015-07-24,10.0,10.27,9.72,9.8,254139.83,0
2015-07-23,9.86,10.55,9.59,10.27,475908.22,0
2015-07-22,9.24,9.59,9.12,9.59,211203.27,0
2015-07-21,8.72,8.72,8.72,8.72,10748.83,0
2015-07-20,7.93,7.93,7.93,7.93,11495.28,0
2015-07-06,8.78,8.78,7.18,7.23,201996.92,0
2015-07-03,8.31,8.69,7.98,7.98,172511.16,0
2015-07-02,9.3,9.4,8.87,8.87,184480.02,0
2015-07-01,10.47,10.88,9.86,9.86,240360.86,0
2015-06-30,9.93,11.46,9.86,10.96,240998.31,0
2015-06-29,12.18,12.24,10.96,10.96,118194.34,0
2015-06-26,12.81,12.88,12.18,12.18,151162.61,0
2015-06-25,13.88,15.03,13.53,13.53,309189.62,0
2015-06-24,15.03,15.03,15.03,15.03,21619.0,0
2015-06-02,15.14,16.7,15.02,16.7,199469.98,0
2015-06-01,14.35,15.21,14.15,15.18,144160.78,0
2015-05-29,14.03,14.56,13.02,14.15,149585.72,0
2015-05-28,15.7,16.03,14.13,14.13,230093.69,0
2015-05-27,15.01,16.1,14.51,15.7,237009.95,0
2015-05-26,14.8,15.45,14.71,15.25,225683.45,0
2015-05-25,14.37,15.21,14.0,14.71,196960.17,0
2015-05-22,14.8,16.21,14.46,14.83,250353.16,0
2015-05-21,14.4,15.31,14.14,14.74,302442.12,0
2015-05-20,13.54,14.19,13.54,14.19,280140.03,0
2015-05-19,11.73,12.9,11.6,12.9,200646.44,0
2015-05-18,11.3,11.94,11.28,11.73,163684.81,0
2015-05-15,11.27,11.28,10.9,11.15,95023.47,0
2015-05-14,10.95,11.47,10.82,11.28,158761.72,0
2015-05-13,11.05,11.16,10.75,10.9,137499.3,0
2015-05-12,11.13,11.3,10.93,11.2,109439.92,0
2015-05-11,10.56,11.11,10.45,11.11,108067.07,0
2015-05-08,9.94,10.44,9.94,10.39,75937.47,0
2015-05-07,10.26,10.48,9.74,9.76,76379.41,0
2015-05-06,10.81,10.9,10.1,10.3,71959.67,0
2015-05-05,11.15,11.28,10.43,10.56,108785.39,0
2015-05-04,11.59,11.77,11.1,11.31,100431.88,0
2015-04-30,11.79,11.95,11.45,11.46,105024.61,0
2015-04-29,11.08,12.06,10.7,11.8,168532.16,0
2015-04-28,11.5,12.5,11.37,11.4,301292.91,0
2015-04-24,10.6,11.54,10.35,11.36,228465.42,0
2015-04-23,10.58,10.9,10.53,10.74,114638.2,0
2015-04-22,10.6,10.81,10.45,10.6,171379.94,0
2015-04-21,10.0,10.68,9.94,10.59,110465.14,0
2015-04-20,9.92,10.22,9.63,10.08,127926.58,0
2015-04-17,9.96,10.17,9.92,9.97,101222.57,0
2015-04-16,9.8,10.06,9.77,9.92,89348.1,0
2015-04-15,10.65,10.78,9.72,9.8,149509.45,0
2015-04-14,11.02,11.05,10.66,10.71,125091.95,0
2015-04-13,10.95,11.3,10.78,11.09,163921.03,0
2015-04-10,10.9,11.07,10.72,10.89,122990.95,0
2015-04-09,11.12,11.3,10.28,10.9,132676.09,0
2015-04-08,11.22,11.58,10.65,11.36,193224.31,0
2015-04-07,10.92,11.3,10.59,11.25,257897.83,0
2015-04-03,10.0,10.97,9.87,10.85,247386.34,0
2015-04-02,9.65,10.15,9.6,9.97,149673.73,0
2015-04-01,9.32,9.94,9.23,9.62,125887.16,0
2015-03-31,8.99,9.5,8.85,9.34,141372.48,0
2015-03-30,8.9,9.18,8.71,8.94,111489.99,0
2015-03-27,8.5,8.95,8.47,8.9,120587.37,0
2015-03-26,8.46,8.87,8.33,8.52,114328.14,0
2015-03-25,8.31,8.51,8.18,8.48,87992.83,0
2015-03-24,8.5,8.5,8.1,8.32,110748.88,0
