Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,35.92,36.19,34.56,34.9,23311.07,0
2015-12-30,34.96,36.2,34.58,35.92,30045.03,0
2015-12-29,34.26,34.98,34.14,34.96,17711.83,0
2015-12-28,36.6,36.6,34.22,34.49,29516.6,0
2015-12-25,36.06,36.77,35.88,36.24,20114.66,0
2015-12-24,36.4,36.58,35.0,36.12,27067.36,0
2015-12-23,37.76,37.76,36.48,36.48,32172.77,0
2015-12-22,37.57,38.48,37.57,37.7,30988.49,0
2015-12-21,37.15,38.5,36.71,38.09,47643.46,0
2015-12-18,41.08,41.88,37.5,37.56,96939.31,0
2015-12-17,35.95,39.09,35.95,39.09,25952.73,0
2015-12-16,34.9,35.68,34.5,35.54,33204.13,0
2015-12-15,34.28,35.7,34.28,34.89,24488.49,0
2015-12-14,33.68,34.35,33.0,34.28,24415.91,0
2015-12-11,33.9,34.7,33.51,34.11,24242.7,0
2015-12-10,33.08,34.23,32.98,33.9,26640.03,0
2015-12-09,33.6,34.34,33.0,33.17,25775.49,0
2015-12-08,35.7,35.72,33.8,34.21,30362.89,0
2015-12-07,35.9,36.44,35.27,36.03,30600.46,0
2015-12-04,35.68,36.55,35.21,36.09,39150.6,0
2015-12-03,33.92,35.36,33.9,35.19,27361.33,0
2015-12-02,34.67,35.18,32.31,33.75,25172.67,0
2015-12-01,35.67,35.97,34.0,34.82,35734.12,0
2015-11-30,36.3,36.79,32.63,35.47,46124.6,0
2015-11-27,39.65,40.0,36.19,36.2,58002.27,0
2015-11-26,40.44,41.98,39.8,40.21,65157.38,0
2015-11-25,39.74,40.52,39.4,40.32,55505.33,0
2015-11-24,38.44,39.9,37.97,39.74,45851.57,0
2015-11-23,39.2,40.25,38.02,38.54,52851.73,0
2015-11-20,39.56,40.82,38.88,39.9,67697.46,0
2015-11-19,38.15,39.5,37.1,39.1,60773.74,0
2015-11-18,40.85,42.4,37.68,38.0,78294.04,0
2015-11-17,40.26,42.42,40.2,40.2,102909.25,0
2015-11-16,39.25,41.4,37.5,40.65,106388.64,0
2015-11-13,43.5,44.77,40.8,41.53,192880.77,0
2015-11-12,37.6,40.7,37.01,40.7,46390.09,0
2015-11-11,34.77,37.79,34.5,37.0,92933.39,0
2015-11-10,34.8,35.7,34.04,34.81,74655.17,0
2015-11-09,34.9,36.55,34.1,35.64,89686.07,0
2015-11-06,32.72,35.49,32.53,34.9,84000.44,0
2015-11-05,33.98,34.46,32.6,32.72,65750.23,0
2015-11-04,31.91,33.96,31.81,33.69,74351.99,0
2015-11-03,31.4,31.77,30.9,31.57,30613.01,0
2015-11-02,30.69,32.25,29.95,31.16,34432.73,0
2015-10-30,31.09,31.9,30.6,31.33,34164.14,0
2015-10-29,31.88,31.88,31.0,31.45,31961.57,0
2015-10-28,31.83,33.0,30.35,30.87,48504.74,0
2015-10-27,33.8,33.8,30.68,32.72,62418.85,0
2015-10-26,33.3,34.07,32.1,34.02,74484.94,0
2015-10-23,32.4,33.74,31.35,33.1,80022.27,0
2015-10-22,31.24,32.94,30.3,32.55,85330.72,0
2015-10-21,35.8,36.39,32.12,32.12,89301.81,0
2015-10-20,34.8,36.45,34.55,35.69,70661.81,0
2015-10-19,37.96,37.98,35.3,35.52,112304.47,0
2015-10-16,34.0,36.2,34.0,36.2,130463.08,0
2015-10-15,30.81,33.04,30.56,32.91,98911.63,0
2015-10-14,31.4,32.4,30.38,31.28,93745.12,0
2015-10-13,31.53,32.18,30.1,32.01,143823.44,0
2015-10-12,27.99,30.29,27.96,30.29,93697.64,0
2015-10-09,27.38,27.88,27.01,27.54,63993.32,0
2015-10-08,27.25,28.36,27.25,27.9,85701.83,0
2015-10-07,28.93,29.4,28.12,29.0,1570.0,0
2015-09-30,29.4,29.4,27.0,27.01,116064.86,0
2015-09-29,28.53,33.28,28.53,29.9,173548.34,0
2015-09-28,31.7,31.7,31.7,31.7,6666.0,0
2015-09-25,35.22,35.22,35.22,35.22,2650.0,0
2015-09-24,39.13,39.13,39.13,39.13,988.0,0
2015-09-23,43.48,43.48,43.48,43.48,74.0,0
2015-09-22,48.31,48.31,48.31,48.31,345.0,0
2015-06-05,55.85,56.85,50.85,53.68,122555.93,0
2015-06-04,46.31,53.13,46.31,53.13,133618.92,0
2015-06-03,48.0,49.7,46.07,48.3,121686.07,0
2015-06-02,50.0,51.19,47.6,51.19,151487.55,0
2015-06-01,93.15,93.17,91.5,93.17,14028.98,0
2015-05-29,81.9,84.7,80.0,84.7,43334.47,0
2015-05-28,91.0,91.86,77.0,77.0,23506.52,0
2015-05-27,78.3,83.51,75.89,83.51,33067.43,0
2015-05-26,70.0,75.92,69.88,75.92,32225.24,0
2015-05-25,70.5,71.18,66.5,69.02,28241.51,0
2015-05-22,68.99,71.99,66.2,70.95,30676.89,0
2015-05-21,63.95,67.22,63.9,67.0,25204.57,0
2015-05-20,63.76,69.0,63.72,64.0,27110.19,0
2015-05-19,65.53,68.98,62.8,64.77,29840.38,0
2015-05-18,60.14,65.23,59.55,65.23,30640.81,0
2015-05-15,56.06,61.0,56.06,59.3,23231.35,0
