date,open,close,volume
2015-12-31,89.31,91.97,48431.25
2015-12-30,88.3,89.25,36063.84
2015-12-29,87.52,88.46,29995.27
2015-12-28,92.7,88.0,49509.61
2015-12-25,94.3,92.38,22738.81
2015-12-24,93.67,94.25,33595.98
2015-12-23,98.5,93.87,52678.98
2015-12-22,98.1,98.4,73098.49
2015-12-21,95.0,98.88,92074.76
2015-12-18,93.48,94.0,59018.73
2015-12-17,91.8,93.06,41417.44
2015-12-16,91.79,90.76,26485.81
2015-12-15,89.4,90.8,29462.05
2015-12-14,86.99,89.24,29725.41
2015-12-11,86.12,87.45,24667.61
2015-12-10,88.8,87.2,42786.07
2015-12-09,88.0,89.45,39881.78
2015-12-08,89.99,88.26,40870.86
2015-12-07,87.99,90.75,41591.75
2015-12-04,87.15,87.18,37140.96
2015-12-03,84.62,86.99,38998.11
2015-12-02,88.21,84.66,38300.07
2015-12-01,89.18,88.12,37303.82
2015-11-30,89.7,91.08,51014.6
2015-11-27,96.09,89.71,56303.63
2015-11-26,101.19,98.0,34451.23
2015-11-25,99.0,101.61,43781.7
2015-11-24,96.55,99.29,34036.12
2015-11-23,100.01,96.46,38677.41
2015-11-20,96.31,101.89,58943.75
2015-11-19,92.99,96.4,50121.83
2015-11-18,97.66,92.3,47310.0
2015-11-17,103.5,96.8,48507.99
2015-11-16,97.03,102.5,51171.05
2015-11-13,108.0,99.8,70061.66
2015-11-12,105.78,110.05,68905.9
2015-11-11,99.3,105.99,72426.32
2015-11-10,99.8,99.1,62636.13
2015-11-09,93.0,99.79,93995.41
2015-11-06,85.0,92.02,106986.13
2015-11-05,90.0,88.28,51745.55
2015-11-04,89.55,91.85,50014.81
2015-11-03,88.99,89.1,70016.3
2015-11-02,80.0,89.15,104921.53
2015-10-30,75.0,84.05,68807.75
2015-10-29,77.0,76.4,35968.58
2015-10-28,77.58,75.68,54490.68
2015-10-27,77.18,78.26,44199.13
2015-10-26,75.1,78.2,65651.53
2015-10-23,70.3,74.07,57586.4
2015-10-22,67.52,70.6,41235.83
2015-10-21,73.1,67.8,57369.01
2015-10-20,70.2,72.95,48723.29
2015-10-19,72.51,70.95,57700.85
2015-10-16,73.06,72.88,45357.12
2015-10-15,68.08,72.72,53182.0
2015-10-14,70.27,68.68,43545.95
2015-10-13,69.68,71.01,59925.94
2015-10-12,66.48,67.51,72280.46
2015-10-09,65.2,65.96,44189.66
2015-10-08,62.02,64.87,33079.97
2015-09-30,60.5,58.83,21384.53
2015-09-29,58.98,59.84,33868.93
2015-09-28,56.85,60.37,34209.29
2015-09-25,61.0,57.2,37874.55
2015-09-24,60.77,61.11,37755.32
2015-09-23,57.8,60.5,58095.92
2015-09-22,59.59,58.59,35752.55
2015-09-21,54.68,59.7,45452.97
