Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,8.99,9.03,8.75,8.75,142237.58,0
2015-12-30,9.15,9.2,8.95,9.02,188190.91,0
2015-12-29,8.95,9.16,8.91,9.15,169904.11,0
2015-12-28,8.94,9.15,8.89,8.96,246872.78,0
2015-12-25,8.78,8.86,8.75,8.84,87472.16,0
2015-12-24,8.85,8.98,8.69,8.75,117881.55,0
2015-12-23,8.97,9.04,8.82,8.87,185205.48,0
2015-12-22,8.84,9.09,8.8,8.99,216260.41,0
2015-12-21,8.61,8.88,8.6,8.81,181515.61,0
2015-12-18,8.88,8.88,8.59,8.7,192953.98,0
2015-12-17,8.75,9.04,8.7,8.9,194275.34,0
2015-12-16,8.77,8.84,8.7,8.72,153061.91,0
2015-12-15,8.72,8.84,8.61,8.7,182073.69,0
2015-12-14,8.6,8.78,8.38,8.74,224929.61,0
2015-12-11,9.27,9.27,8.66,8.72,246667.41,0
2015-12-10,9.48,9.55,9.24,9.28,169959.02,0
2015-12-09,9.5,9.56,9.23,9.38,171784.19,0
2015-12-08,9.53,9.75,9.4,9.55,218824.69,0
2015-12-07,9.68,9.78,9.34,9.54,237901.94,0
2015-12-04,9.48,9.95,9.47,9.68,225769.97,0
2015-12-03,9.3,9.75,9.01,9.63,353552.78,0
2015-12-02,9.85,10.5,9.84,9.84,194174.53,0
2015-05-06,11.11,11.52,10.8,10.98,184484.09,0
2015-05-05,11.59,11.65,11.0,11.12,206939.62,0
2015-05-04,11.6,11.88,11.31,11.62,217501.61,0
2015-04-30,12.17,12.45,11.66,11.68,410583.22,0
2015-04-29,11.13,11.59,10.98,11.53,261696.77,0
2015-04-28,11.51,11.68,10.98,11.08,283495.38,0
2015-04-27,11.66,11.8,11.35,11.51,263210.47,0
2015-04-24,11.39,11.82,11.25,11.56,264723.16,0
2015-04-23,11.9,12.1,11.56,11.7,333223.06,0
2015-04-22,11.61,12.0,11.48,11.94,365107.69,0
2015-04-21,11.08,11.45,11.02,11.43,268811.38,0
2015-04-20,11.3,11.8,11.0,11.1,427880.03,0
2015-04-17,11.0,11.24,10.89,10.99,260286.14,0
2015-04-16,10.7,11.1,10.35,10.85,239194.45,0
2015-04-15,11.6,11.6,10.65,10.82,355935.5,0
2015-04-14,11.75,12.09,11.4,11.63,370244.06,0
2015-04-13,11.27,12.17,11.07,11.67,446866.03,0
2015-04-10,11.23,11.4,10.88,11.27,354464.0,0
2015-04-09,11.05,11.8,10.79,11.27,615327.88,0
2015-04-08,10.09,11.04,9.91,11.04,563743.5,0
2015-04-07,9.5,10.24,9.5,10.04,355500.03,0
2015-04-03,9.33,9.57,9.25,9.48,256052.98,0
2015-04-02,9.21,9.53,9.14,9.43,287905.25,0
2015-04-01,9.08,9.22,9.01,9.15,208810.02,0
2015-03-31,9.25,9.58,9.06,9.09,303899.22,0
