Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,19.55,19.98,19.2,19.21,125491.77,0
2015-12-30,19.86,19.89,19.45,19.62,165551.7,0
2015-12-29,19.15,19.85,18.89,19.81,212071.39,0
2015-12-28,20.5,20.58,19.0,19.16,273802.47,0
2015-12-25,20.9,21.5,20.11,20.18,378938.22,0
2015-12-24,19.03,20.8,19.03,20.13,431649.28,0
2015-12-23,20.21,20.21,19.12,19.34,474752.12,0
2015-12-22,18.81,18.81,18.81,18.81,10470.46,0
2015-12-14,16.38,17.1,16.3,17.1,107311.03,0
2015-12-11,16.62,17.1,16.25,16.69,128509.88,0
2015-12-10,16.88,17.15,16.51,16.62,224232.28,0
2015-12-09,17.6,18.63,17.43,17.53,350125.81,0
2015-12-08,17.4,17.48,16.77,16.94,142244.38,0
2015-12-07,17.29,17.58,17.03,17.58,115429.99,0
2015-12-04,17.21,17.73,17.04,17.34,160489.88,0
2015-12-03,16.7,17.19,16.55,17.19,128973.85,0
2015-12-02,17.05,17.18,15.71,16.47,142186.69,0
2015-12-01,16.79,17.3,16.56,16.95,169297.05,0
2015-11-30,17.45,17.6,16.0,16.92,279765.38,0
2015-11-27,19.02,19.34,17.51,17.51,246825.8,0
2015-11-26,19.81,19.97,19.4,19.46,199708.64,0
2015-11-25,19.42,20.08,19.38,19.83,207379.67,0
2015-11-24,19.45,19.57,18.72,19.25,175380.66,0
2015-11-23,20.45,20.49,19.19,19.4,269970.84,0
2015-11-20,19.9,20.8,19.51,20.18,428282.16,0
2015-11-19,18.95,19.96,18.62,19.9,358831.03,0
2015-11-18,20.3,20.58,18.7,18.95,420952.59,0
2015-11-17,20.02,21.29,19.89,20.72,796440.75,0
2015-11-16,20.02,20.02,19.85,20.02,483653.75,0
2015-11-13,18.6,18.97,17.73,18.2,305979.03,0
2015-11-12,18.15,19.1,18.01,18.99,382686.91,0
2015-11-11,17.66,18.46,17.56,18.29,305121.78,0
2015-11-10,17.85,18.7,17.65,17.73,362198.91,0
2015-11-09,16.9,17.9,16.51,17.58,371605.97,0
2015-11-06,16.6,17.53,16.53,17.2,299219.91,0
2015-11-05,16.51,16.8,16.12,16.52,255044.06,0
2015-11-04,15.7,16.9,15.58,16.65,241852.3,0
2015-11-03,15.4,15.9,15.31,15.5,171351.44,0
2015-11-02,15.8,16.19,15.3,15.35,185309.16,0
2015-10-30,16.41,16.86,15.65,16.35,246370.05,0
2015-10-29,16.35,16.62,15.91,16.44,187610.66,0
2015-10-28,16.99,17.17,16.01,16.16,260709.78,0
2015-10-27,17.68,17.69,16.28,17.25,352926.22,0
2015-10-26,16.63,17.73,14.94,17.4,462070.19,0
2015-10-23,15.87,16.75,15.63,16.6,374998.06,0
2015-10-22,14.9,15.98,14.9,15.88,386180.38,0
2015-10-21,17.0,17.11,15.42,15.42,394605.88,0
2015-10-20,17.2,17.23,16.62,17.13,351545.25,0
2015-10-19,17.0,17.76,16.75,17.46,527669.38,0
2015-10-16,16.5,17.5,16.25,16.7,534556.38,0
2015-10-15,16.4,17.05,16.2,16.77,599005.38,0
2015-10-14,16.05,16.05,16.05,16.05,72172.48,0
2015-10-13,14.38,14.8,14.21,14.59,289194.12,0
2015-10-12,13.58,14.54,13.43,14.28,335705.62,0
2015-10-09,13.05,13.78,12.88,13.54,319202.34,0
2015-10-08,12.8,13.25,12.56,13.13,277570.44,0
2015-10-07,12.37,12.49,12.37,12.41,2470.0,0
2015-09-30,12.45,12.55,12.12,12.29,140602.55,0
2015-09-29,12.69,12.78,12.1,12.28,246524.05,0
2015-09-28,12.47,13.1,12.11,13.08,328078.12,0
2015-09-25,13.2,13.58,12.32,12.69,435321.59,0
2015-09-24,12.6,13.16,12.47,12.7,323372.88,0
2015-09-23,12.2,13.24,12.12,12.48,362551.19,0
2015-09-22,12.6,12.69,12.01,12.34,308976.56,0
2015-09-21,10.92,12.34,10.86,12.34,338344.5,0
2015-09-18,11.25,11.38,10.84,11.22,231624.66,0
2015-09-17,11.3,12.19,11.02,11.05,378640.44,0
2015-09-16,10.25,11.13,10.12,11.13,268206.41,0
2015-09-15,10.81,10.82,10.12,10.12,234695.2,0
2015-09-14,12.55,12.6,11.24,11.24,208048.19,0
2015-09-11,12.22,12.84,12.17,12.49,243733.12,0
2015-09-10,12.69,13.0,12.3,12.3,263421.88,0
2015-09-09,12.25,13.2,12.11,13.11,406393.91,0
2015-09-08,11.01,12.11,10.9,12.06,302023.0,0
2015-09-07,10.95,11.59,10.81,11.01,255356.66,0
2015-09-02,10.81,12.15,10.59,10.59,344860.09,0
2015-09-01,13.0,13.0,11.77,11.77,235890.67,0
2015-08-31,14.3,14.3,13.08,13.08,370554.06,0
2015-08-28,13.61,14.53,13.21,14.53,383308.75,0
2015-08-27,14.2,14.49,12.57,13.21,414707.59,0
2015-08-26,13.97,15.38,13.97,13.97,530199.88,0
2015-08-25,15.52,15.52,15.52,15.52,22300.0,0
2015-08-24,17.33,17.68,17.24,17.24,154693.09,0
2015-08-21,19.96,20.66,18.2,19.15,659765.25,0
2015-08-20,18.2,19.93,18.0,19.93,361446.16,0
2015-08-19,17.22,18.42,16.28,18.12,297982.06,0
2015-08-18,20.25,20.98,18.09,18.09,317190.22,0
2015-08-17,19.92,20.22,19.15,20.1,233082.34,0
2015-08-14,20.15,20.7,19.82,20.0,237487.75,0
2015-08-13,18.72,20.01,18.51,19.99,250866.67,0
2015-08-12,19.98,20.68,18.88,18.98,306465.75,0
2015-08-11,19.87,21.2,19.71,20.3,368921.84,0
2015-08-10,19.28,20.46,18.5,20.11,396383.44,0
2015-08-07,17.7,19.07,17.7,18.92,406242.12,0
2015-08-06,16.11,18.3,16.0,17.68,397674.91,0
2015-08-05,17.6,17.86,16.6,16.72,325502.19,0
2015-08-04,16.06,17.81,16.06,17.69,313075.47,0
2015-08-03,16.15,17.0,15.8,16.19,297371.53,0
2015-07-31,16.08,16.98,15.45,15.99,324242.16,0
2015-07-30,18.19,18.64,17.06,17.06,408850.09,0
2015-07-29,19.18,19.49,17.14,18.95,563005.5,0
2015-07-28,19.04,20.79,19.04,19.04,349576.47,0
2015-07-27,22.45,23.47,21.15,21.15,299207.0,0
2015-07-24,23.65,25.3,23.0,23.5,472172.66,0
2015-07-23,22.92,23.76,22.13,23.55,418837.09,0
2015-07-22,22.1,23.31,21.79,22.76,373179.94,0
2015-07-21,22.0,22.81,21.55,22.26,418091.97,0
2015-07-20,21.68,23.28,21.15,22.77,531108.19,0
2015-07-17,19.44,22.21,18.96,21.3,520805.47,0
2015-07-16,18.29,20.23,18.29,20.19,755788.44,0
2015-07-15,22.58,22.58,20.32,20.32,155692.08,0
2015-07-14,22.58,22.58,21.62,22.58,246473.81,0
2015-07-06,21.6,24.99,20.53,20.53,244891.92,0
2015-07-03,22.81,22.81,22.81,22.81,2358.0,0
2015-07-02,25.34,25.34,25.34,25.34,6491.0,0
2015-06-24,27.58,29.07,27.1,28.16,109956.76,0
2015-06-23,29.0,29.68,26.16,27.0,128943.78,0
2015-06-19,31.38,32.2,29.07,29.07,95590.19,0
2015-06-18,33.9,34.8,32.0,32.3,71320.23,0
2015-06-17,33.23,34.6,31.05,33.79,121803.1,0
2015-06-16,34.8,35.01,32.48,32.9,134959.3,0
2015-06-15,36.15,36.77,34.0,35.7,145239.88,0
2015-06-12,34.8,37.66,34.61,36.55,156561.95,0
2015-06-11,35.0,35.48,34.3,34.8,111765.31,0
2015-06-10,34.01,35.51,33.58,35.5,151320.23,0
2015-06-09,34.56,35.8,33.85,34.45,141567.17,0
2015-06-08,35.56,36.78,33.47,34.99,195151.06,0
2015-06-05,40.0,41.05,36.79,36.89,240324.23,0
2015-06-04,37.85,40.59,36.8,39.6,209807.83,0
2015-06-03,40.5,40.88,37.5,38.8,209864.67,0
2015-06-02,37.21,39.95,36.5,39.95,229921.16,0
2015-06-01,35.52,37.0,34.5,36.32,207674.27,0
2015-05-29,33.51,35.88,31.01,35.17,253526.5,0
2015-05-28,32.96,34.8,32.7,33.5,343320.66,0
2015-05-27,33.33,34.28,32.8,33.99,424677.06,0
2015-05-26,28.55,31.16,28.55,31.16,165574.14,0
2015-05-25,26.8,28.88,26.8,28.33,224730.88,0
2015-05-22,28.28,28.8,26.76,27.75,250441.23,0
2015-05-21,27.01,28.2,26.5,28.05,220189.16,0
2015-05-20,27.37,29.42,27.1,27.4,222714.72,0
2015-05-19,27.06,27.9,26.08,27.68,232606.3,0
2015-05-18,25.91,28.6,25.73,27.62,303719.62,0
2015-05-15,26.0,26.97,25.28,26.13,246768.56,0
2015-05-14,26.06,27.75,24.77,26.65,496857.69,0
2015-05-13,23.0,25.81,22.8,25.81,500164.25,0
2015-05-12,22.85,24.09,22.56,23.46,505095.25,0
2015-05-11,20.03,21.97,19.9,21.97,409179.38,0
2015-05-08,18.95,20.25,18.81,19.97,212248.97,0
2015-05-07,18.8,19.25,18.62,18.7,127604.71,0
2015-05-06,18.79,19.47,18.51,18.67,166698.03,0
2015-05-05,19.6,19.85,18.39,18.64,268951.88,0
2015-05-04,19.9,20.69,19.69,20.04,219321.81,0
2015-04-30,19.3,20.35,19.22,19.8,238873.3,0
2015-04-29,19.29,19.77,19.08,19.43,244449.28,0
2015-04-28,19.69,19.8,18.61,19.09,365736.12,0
2015-04-27,20.79,20.97,19.98,19.98,407779.94,0
2015-04-24,20.38,21.3,20.12,20.84,616637.19,0
2015-04-23,23.31,23.31,20.51,20.64,969462.31,0
2015-04-22,21.19,21.19,21.19,21.19,5419.35,0
2015-04-21,19.26,19.26,19.26,19.26,8214.92,0
2015-04-20,17.51,17.51,17.51,17.51,12688.99,0
2015-04-17,15.92,15.92,15.92,15.92,4158.13,0
2015-04-16,14.47,14.47,14.47,14.47,3467.43,0
2015-04-15,13.15,13.15,13.15,13.15,1128.15,0
2015-04-14,11.95,11.95,11.95,11.95,777.66,0
2015-04-13,10.86,10.86,10.86,10.86,491.34,0
2015-04-10,9.87,9.87,9.87,9.87,667.93,0
