date,open,close,volume
2015-12-31,13.56,13.49,257453.98
2015-12-30,13.58,13.56,200151.14
2015-12-29,13.46,13.49,190654.48
2015-12-28,13.96,13.44,329120.78
2015-12-25,13.78,13.87,186951.91
2015-12-24,13.91,13.73,187188.88
2015-12-23,13.97,13.9,286575.62
2015-12-22,14.15,13.99,233919.11
2015-12-21,13.95,14.09,395967.91
2015-12-18,13.98,13.92,442623.5
2015-12-17,13.62,13.8,281870.34
2015-12-16,13.73,13.58,161924.56
2015-12-15,13.82,13.63,176905.3
2015-12-14,13.18,13.81,262489.78
2015-12-11,13.42,13.35,172144.34
2015-12-10,13.68,13.48,194722.81
2015-12-09,13.65,13.68,179163.78
2015-12-08,14.19,13.66,304036.38
2015-12-07,14.22,14.26,185702.19
2015-12-04,14.48,14.28,301149.75
2015-12-03,14.42,14.43,325349.97
2015-12-02,14.09,14.5,390013.41
2015-12-01,13.76,14.12,335928.94
2015-11-30,14.01,13.73,411526.69
2015-11-27,15.23,14.01,614012.19
2015-11-26,15.51,15.26,365528.25
2015-11-25,15.4,15.37,283123.38
2015-11-24,15.62,15.39,284143.66
2015-11-23,15.58,15.62,494027.81
2015-11-20,15.6,15.61,478575.34
2015-11-19,15.34,15.35,262967.56
2015-11-18,15.44,15.18,354559.34
2015-11-17,15.7,15.43,483377.59
2015-11-16,15.11,15.58,426327.03
2015-11-13,15.68,15.35,510766.0
2015-11-12,15.92,15.84,438495.38
2015-11-11,16.13,16.02,512380.22
2015-11-10,16.2,16.12,756019.06
2015-11-09,16.28,16.42,1030787.69
2015-11-06,16.14,16.44,1084532.88
2015-11-05,15.61,16.41,1986797.12
2015-11-04,15.04,15.63,634670.12
2015-11-03,15.13,15.05,293010.69
2015-11-02,15.15,15.13,448286.22
2015-10-30,15.35,15.29,363939.25
2015-10-29,15.36,15.3,307570.72
2015-10-28,15.3,15.28,466060.06
2015-10-27,15.71,15.5,499150.53
2015-10-26,16.0,15.72,714048.94
2015-10-23,15.89,15.76,694243.56
2015-10-22,15.77,16.02,1098836.88
