Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,18.0,18.41,17.3,17.5,41034.33,0
2015-12-30,17.48,18.27,17.38,18.03,37050.23,0
2015-12-29,16.93,17.5,16.93,17.48,28573.9,0
2015-12-28,17.99,18.34,16.81,16.93,58199.71,0
2015-12-25,17.42,18.13,17.21,18.0,51998.96,0
2015-12-24,16.8,17.73,16.68,17.58,67852.68,0
2015-12-23,16.99,17.19,16.58,16.8,33352.26,0
2015-12-22,16.95,17.15,16.64,17.03,26867.29,0
2015-12-21,16.33,17.18,16.21,17.06,48555.23,0
2015-12-18,16.46,16.65,15.91,16.34,37115.03,0
2015-12-17,16.31,16.62,16.26,16.44,37636.43,0
2015-12-16,15.89,16.28,15.81,16.23,29498.74,0
2015-12-15,15.6,16.05,15.44,15.82,22099.41,0
2015-12-14,14.94,15.6,14.94,15.58,19058.74,0
2015-12-11,15.26,15.51,15.12,15.2,18517.07,0
2015-12-10,15.2,15.75,15.2,15.4,22017.08,0
2015-12-09,15.75,15.85,15.2,15.34,24818.55,0
2015-12-08,16.21,16.21,15.68,15.75,32385.72,0
2015-12-07,15.78,16.18,15.6,16.16,36092.33,0
2015-12-04,15.49,15.72,15.37,15.61,29875.96,0
2015-12-03,15.25,15.74,15.0,15.64,33624.46,0
2015-12-02,15.19,16.38,14.58,15.24,55513.21,0
2015-12-01,14.93,15.63,14.69,15.34,45573.17,0
2015-11-30,15.0,15.4,14.03,14.93,42631.29,0
2015-11-27,16.5,16.83,14.84,14.88,58828.69,0
2015-11-26,17.0,17.1,16.41,16.49,36097.82,0
2015-11-25,16.37,16.97,16.21,16.95,47952.43,0
2015-11-24,16.08,16.37,15.81,16.31,34722.44,0
2015-11-23,16.41,16.64,15.91,16.11,55344.9,0
2015-11-20,15.93,16.4,15.64,16.4,65704.75,0
2015-11-19,15.56,16.13,15.43,15.96,49445.76,0
2015-11-18,15.47,15.71,15.25,15.38,28195.56,0
2015-11-17,16.0,16.15,15.35,15.45,60803.43,0
2015-11-16,15.29,15.87,15.01,15.85,33899.95,0
2015-11-13,15.9,16.02,15.3,15.34,44487.98,0
2015-11-12,16.39,16.39,15.76,15.96,51902.48,0
2015-11-11,15.5,16.64,15.4,16.31,59838.55,0
2015-11-10,15.2,15.98,15.2,15.51,47389.26,0
2015-11-09,14.9,15.46,14.52,15.41,55089.49,0
2015-11-06,14.56,15.09,14.56,14.94,43661.05,0
2015-11-05,14.9,14.92,14.37,14.62,69906.95,0
2015-11-04,13.92,14.95,13.91,14.89,46124.17,0
2015-11-03,13.74,13.95,13.51,13.8,27374.7,0
2015-11-02,14.01,14.27,13.5,13.63,40182.59,0
2015-10-30,14.54,14.59,14.15,14.22,38321.09,0
2015-10-29,14.5,14.74,14.27,14.5,29553.42,0
