Date,Open,High,Low,Close,Volume,Adj Close
2015-10-07,18.83,18.83,18.5,18.58,417.0,0
2015-09-30,17.88,18.88,17.88,18.88,25763.03,0
2015-09-29,18.56,18.98,18.03,18.03,37805.42,0
2015-09-28,18.15,18.98,18.15,18.98,23513.62,0
2015-09-25,18.1,18.73,17.88,18.15,45016.7,0
2015-09-24,17.28,18.08,17.27,18.08,42583.71,0
2015-09-23,16.52,17.35,16.07,17.22,34581.4,0
2015-09-22,16.15,16.52,15.81,16.52,10859.48,0
2015-09-21,14.59,15.76,14.59,15.73,37265.91,0
2015-09-18,15.36,15.36,15.36,15.36,5587.0,0
2015-09-17,16.17,16.17,16.17,16.17,6713.0,0
2015-09-16,15.72,17.38,15.72,17.02,51056.09,0
2015-09-15,16.55,16.8,16.55,16.55,8642.0,0
2015-09-14,18.32,18.8,17.42,17.42,29126.0,0
2015-09-11,17.78,18.67,17.54,18.34,35905.77,0
2015-09-10,16.98,17.83,16.65,17.78,30582.82,0
2015-09-09,16.36,16.98,16.26,16.98,17245.99,0
2015-09-08,15.43,16.2,15.15,16.17,16962.0,0
2015-09-07,16.3,16.73,15.77,15.87,20686.2,0
2015-09-02,16.31,16.99,16.31,16.31,24685.0,0
2015-09-01,17.52,17.7,17.17,17.17,17897.44,0
2015-08-31,18.5,18.65,18.07,18.07,25907.52,0
2015-08-28,18.11,19.32,17.85,19.02,64245.87,0
2015-08-27,18.8,20.1,18.79,18.79,20491.7,0
2015-08-26,19.78,20.1,19.78,19.78,18121.0,0
2015-08-25,20.82,20.82,20.82,20.82,1625.0,0
2015-08-24,21.92,22.7,21.92,21.92,18449.0,0
2015-08-21,23.67,24.53,23.07,23.07,27379.51,0
2015-08-20,23.3,24.83,23.12,24.28,38770.85,0
2015-08-19,22.69,23.99,22.69,23.65,47637.08,0
2015-08-18,25.14,25.87,23.88,23.88,52422.3,0
2015-08-17,24.45,25.3,23.89,25.14,32734.74,0
2015-08-14,24.06,25.14,24.05,24.35,35946.37,0
