date,open,close,volume
2015-12-31,12.97,12.63,143948.45
2015-12-30,12.69,12.97,177718.47
2015-12-29,12.6,12.69,133780.55
2015-12-28,13.17,12.59,230705.38
2015-12-25,13.26,13.19,200431.27
2015-12-24,12.92,13.27,279313.88
2015-12-23,12.92,12.87,184484.3
2015-12-22,12.99,12.92,186608.12
2015-12-21,12.68,13.02,262350.5
2015-12-18,12.66,12.46,171183.64
2015-12-17,12.56,12.77,199435.53
2015-12-16,12.46,12.49,134798.62
2015-12-15,12.45,12.45,120306.52
2015-12-14,12.16,12.48,128424.58
2015-12-11,12.2,12.26,83394.51
2015-12-10,12.3,12.24,105841.91
2015-12-09,12.5,12.3,139267.41
2015-12-08,13.13,12.52,232760.33
2015-12-07,13.1,13.29,188260.41
2015-12-04,13.35,13.14,243691.06
2015-12-03,13.16,13.47,213119.52
2015-12-02,13.41,13.16,259382.91
2015-12-01,13.88,13.66,478995.38
2015-11-30,12.58,13.66,365972.56
2015-11-27,13.45,12.41,336466.59
2015-11-26,13.42,13.44,428762.44
2015-11-25,12.98,13.36,336475.31
2015-11-24,13.16,12.85,234178.8
2015-11-23,12.56,13.01,290645.47
2015-11-20,12.44,12.51,144656.25
2015-11-19,12.34,12.46,123069.87
2015-11-18,12.61,12.24,155349.44
2015-11-17,12.93,12.49,271334.66
2015-11-16,12.21,12.92,192540.77
2015-11-13,12.31,12.58,257088.38
2015-11-12,12.72,12.46,183744.58
2015-11-11,12.52,12.74,220928.2
2015-11-10,12.5,12.56,220968.2
2015-11-09,12.38,12.69,273857.56
2015-11-06,12.33,12.44,238098.05
2015-11-05,12.15,12.3,242149.72
2015-11-04,11.56,12.11,171085.91
2015-11-03,11.58,11.4,105951.7
2015-11-02,12.01,11.59,124291.43
2015-10-30,12.1,12.12,192873.89
2015-10-29,12.0,11.99,150365.23
2015-10-28,12.1,11.76,172227.45
2015-10-27,12.15,12.24,241723.55
2015-10-26,12.29,12.32,299692.5
2015-10-23,11.7,12.24,298685.91
2015-10-22,11.44,11.88,204324.02
2015-10-21,12.83,11.42,291456.91
2015-10-20,12.6,12.68,272630.62
2015-10-19,12.09,12.82,365774.72
2015-10-16,12.08,11.98,211135.8
2015-10-15,11.48,11.8,184410.44
2015-10-14,11.8,11.44,168868.67
2015-10-13,11.66,11.71,193110.59
2015-10-12,11.27,11.69,257557.36
2015-10-09,11.19,11.2,189894.09
2015-10-08,11.3,11.15,424288.69
2015-09-30,11.37,10.92,416621.97
2015-09-29,10.42,10.34,67305.04
2015-09-28,10.58,10.72,90807.85
2015-09-25,10.56,10.53,128078.95
2015-09-24,10.31,10.56,68631.53
2015-09-23,10.55,10.36,123403.44
2015-09-22,10.58,10.77,116147.8
2015-09-21,10.12,10.52,74180.83
2015-09-18,10.1,10.21,59268.13
2015-09-17,10.22,10.01,119694.02
2015-09-16,9.49,10.24,120259.04
2015-09-15,9.95,9.32,135490.66
2015-09-14,11.46,10.08,140030.69
2015-09-11,11.03,11.21,76112.28
2015-09-10,11.2,11.09,111528.4
2015-09-09,11.09,11.39,197103.83
2015-09-08,10.43,11.0,123933.94
2015-09-07,10.4,10.46,110725.95
2015-09-02,9.6,10.28,241297.94
2015-09-01,10.57,10.04,173113.66
2015-08-31,11.2,10.76,167946.31
2015-08-28,10.31,11.18,249719.53
2015-08-27,10.11,10.23,198397.8
2015-08-26,10.7,9.77,215890.17
2015-08-25,10.49,10.49,354871.12
2015-08-24,12.38,11.66,144081.59
2015-08-21,13.85,13.0,230491.67
2015-08-20,14.4,13.99,146711.81
2015-08-19,13.9,14.67,272496.22
2015-08-18,16.19,14.58,348192.31
2015-08-17,15.23,16.2,401531.97
2015-08-14,15.03,15.47,386952.84
2015-08-13,14.46,14.95,170740.47
2015-08-12,14.88,14.62,230794.34
2015-08-11,15.01,15.12,304105.16
2015-08-10,14.7,15.12,300566.59
2015-08-07,14.3,14.5,200092.2
2015-08-06,13.95,14.13,189020.45
2015-08-05,14.58,14.23,209543.98
2015-08-04,13.85,14.59,269409.25
2015-08-03,13.79,13.76,264006.88
2015-07-31,13.75,14.01,229597.59
2015-07-30,13.5,13.95,449081.81
2015-07-29,13.18,13.68,288820.5
2015-07-28,12.9,12.9,559896.31
2015-07-27,14.36,13.32,416281.62
2015-07-24,15.29,14.78,595111.88
2015-07-23,14.88,15.4,602822.38
