date,open,close,volume
2015-12-31,16.1,15.79,56664.89
2015-12-30,15.96,15.99,65870.76
2015-12-29,15.97,15.97,101660.81
2015-12-28,16.5,15.99,99319.71
2015-12-25,16.47,16.45,60696.06
2015-12-24,16.4,16.41,79680.32
2015-12-23,17.01,16.61,137931.8
2015-12-22,16.75,17.23,209676.17
2015-12-21,16.46,16.65,99473.84
2015-12-18,16.73,16.45,97418.9
2015-12-17,16.1,16.74,146590.97
2015-12-16,16.1,16.12,78619.79
2015-12-15,15.83,16.1,78896.88
2015-12-14,15.48,15.94,88091.84
2015-12-11,16.08,15.71,94154.94
2015-12-10,16.15,16.08,97652.01
2015-12-09,16.25,16.44,161506.44
2015-12-08,16.47,16.02,97148.25
2015-12-07,16.4,16.58,96052.98
2015-12-04,16.69,16.42,109007.37
2015-12-03,16.48,16.76,131265.06
2015-12-02,16.43,16.36,104610.45
2015-12-01,16.8,16.44,122249.53
2015-11-30,16.61,16.75,179530.06
2015-11-27,18.3,16.61,204189.52
2015-11-26,18.85,18.43,163533.98
2015-11-25,18.57,18.83,170472.03
2015-11-24,18.85,18.68,162589.62
2015-11-23,19.19,18.86,297094.38
2015-11-20,18.47,19.18,346462.62
2015-11-19,18.51,18.5,186707.86
2015-11-18,17.93,18.39,257218.52
2015-11-17,18.5,17.9,196433.77
2015-11-16,17.74,18.25,181113.89
2015-11-13,18.99,18.16,233518.95
2015-11-12,19.44,19.13,358593.81
2015-11-11,18.49,18.68,254389.45
2015-11-10,18.4,18.49,250553.23
2015-11-09,18.2,18.62,321793.94
2015-11-06,18.25,18.43,256536.73
2015-11-05,18.35,18.19,266338.84
2015-11-04,17.69,18.34,248187.69
2015-11-03,17.55,17.54,152155.27
2015-11-02,17.3,17.4,182761.59
2015-10-30,18.4,17.69,245273.19
2015-10-29,19.16,18.47,331355.84
2015-10-28,18.3,19.1,493969.31
2015-10-27,18.2,18.64,510819.53
2015-10-26,16.81,18.03,395171.0
2015-10-23,16.43,16.39,254273.08
2015-10-22,15.58,16.43,292380.25
2015-10-21,17.81,16.07,257090.14
2015-10-20,17.82,17.82,226833.42
2015-10-19,17.8,17.88,298445.88
2015-10-16,18.16,18.02,352333.66
2015-10-15,17.19,18.2,389243.91
2015-10-14,16.72,17.24,412941.75
2015-10-13,16.65,16.94,272850.19
2015-10-12,16.37,16.92,340925.28
2015-10-09,15.95,16.37,331991.38
2015-10-08,15.18,15.88,280512.59
2015-09-30,14.26,14.45,217552.98
2015-09-29,14.73,14.26,264999.81
2015-09-28,15.1,15.34,332585.28
2015-09-25,17.4,15.63,577830.0
2015-09-24,15.98,16.89,519230.12
2015-09-23,13.75,15.35,491759.25
2015-09-22,13.55,13.95,339873.12
2015-09-21,12.84,13.85,358072.88
2015-09-18,14.34,13.21,352287.69
2015-09-17,15.61,14.41,328041.91
2015-09-16,13.86,16.07,345498.44
2015-09-15,15.25,15.23,154320.39
2015-09-14,18.97,16.92,228315.23
2015-09-11,18.47,18.78,260300.03
2015-09-10,18.49,18.51,409426.44
2015-09-09,18.01,20.09,670022.19
2015-09-08,17.9,18.0,355168.16
2015-09-07,20.33,19.65,165842.48
2015-09-02,20.87,20.87,198220.23
2015-09-01,23.47,22.09,183562.81
2015-08-31,26.7,24.54,175130.31
2015-08-28,25.6,27.25,311807.47
2015-08-27,25.4,25.99,134439.42
2015-08-26,23.95,24.2,210554.84
2015-08-25,26.61,26.61,79610.04
2015-08-24,30.0,29.57,39499.01
2015-08-21,33.51,32.25,95997.27
2015-08-20,35.77,33.7,108084.29
2015-08-19,33.0,34.48,142174.27
2015-08-18,34.0,33.5,168259.91
2015-08-17,32.15,33.85,157975.88
2015-08-14,31.28,31.74,131547.27
2015-08-13,28.6,30.89,200336.64
2015-08-12,25.6,28.86,184356.11
2015-08-11,27.33,26.26,151347.23
2015-08-10,23.89,26.25,202630.73
2015-08-07,22.23,23.87,119157.63
2015-08-06,21.25,22.23,60788.15
2015-08-05,22.52,21.65,67334.74
2015-08-04,22.25,22.5,103727.63
2015-08-03,21.41,22.09,86988.89
2015-07-31,21.21,21.99,110347.84
2015-07-30,23.81,22.15,198681.73
2015-07-29,22.5,23.75,76918.9
2015-07-28,21.0,22.23,148795.88
2015-07-27,23.1,21.9,187860.66
2015-07-24,23.75,23.81,146909.23
2015-07-23,23.12,23.93,163366.7
2015-07-22,23.45,23.46,107472.54
2015-07-21,22.9,23.45,123336.48
2015-07-20,23.18,23.16,148324.53
2015-07-17,21.87,23.66,169932.83
2015-07-16,19.77,21.65,168587.75
2015-07-15,23.11,20.9,264157.5
2015-07-14,21.01,21.01,5920.01
2015-07-13,19.1,19.1,31391.26
2015-07-08,17.36,17.36,158745.0
2015-07-07,19.8,19.29,110288.94
2015-07-06,23.6,21.15,282901.06
2015-07-03,21.99,21.99,113779.53
2015-07-02,27.14,24.43,141778.38
2015-07-01,27.9,27.0,254227.38
2015-06-30,27.35,29.2,267850.81
2015-06-29,33.75,30.39,316461.78
2015-06-26,28.5,33.5,161856.44
2015-06-25,32.9,30.48,234844.16
2015-06-24,31.22,33.08,338143.22
2015-06-23,30.15,30.94,138581.66
2015-06-19,30.17,30.15,100255.85
2015-06-18,30.19,30.29,104776.09
2015-06-17,29.5,30.06,76085.14
2015-06-16,28.09,29.82,101059.39
2015-06-15,30.05,29.17,57815.25
2015-06-12,29.39,30.34,129597.09
2015-06-11,30.48,29.73,84788.44
2015-06-10,30.15,30.41,99689.46
2015-06-09,31.18,30.45,64730.31
2015-06-08,31.84,31.0,124689.58
2015-06-05,32.51,31.92,179270.52
2015-06-04,30.0,31.99,232089.86
2015-06-03,29.2,30.26,194908.55
2015-06-02,29.9,29.32,217850.59
2015-06-01,28.5,29.52,196609.17
2015-05-29,28.03,28.97,261500.69
2015-05-28,29.77,30.16,408633.88
2015-05-27,26.18,28.12,311202.88
2015-05-26,23.81,25.56,162091.05
2015-05-25,21.15,23.24,159087.69
2015-05-22,20.18,21.13,134422.09
2015-05-21,19.15,20.18,135943.16
2015-05-20,18.39,19.13,157220.03
2015-05-19,18.65,18.38,87437.48
2015-05-18,18.2,18.68,107359.75
2015-05-15,18.4,18.3,102585.13
2015-05-14,18.55,18.46,112697.34
2015-05-13,18.08,18.5,116736.03
2015-05-12,17.86,18.18,142392.09
2015-05-11,17.89,18.04,195591.88
2015-05-08,16.33,17.79,220534.36
2015-05-07,16.1,16.28,91581.88
2015-05-06,16.08,16.21,128426.92
2015-05-05,16.69,16.13,148426.91
2015-05-04,16.36,16.69,148066.52
2015-04-30,15.83,16.28,148388.06
2015-04-29,15.06,15.85,78083.11
2015-04-28,16.2,15.41,139387.39
2015-04-27,16.48,16.27,150596.64
2015-04-24,15.48,16.48,196583.41
2015-04-23,15.96,15.7,187207.77
2015-04-22,15.8,16.14,246628.3
2015-04-21,15.58,15.99,285121.41
2015-04-20,14.69,15.5,365740.41
2015-04-17,15.01,14.86,244678.02
2015-04-16,14.01,14.97,330214.91
2015-04-15,14.4,14.2,196904.2
2015-04-14,14.6,14.6,239645.11
2015-04-13,14.7,14.6,141610.8
2015-04-10,14.25,14.57,182948.73
2015-04-09,14.95,14.23,190933.83
2015-04-08,14.92,15.02,281448.66
2015-04-07,15.52,14.81,462506.19
2015-04-03,13.26,14.78,427430.25
2015-04-02,12.66,13.44,373892.66
2015-04-01,12.6,12.64,209436.28
2015-03-31,12.65,12.79,202958.83
2015-03-30,12.58,12.63,188090.89
2015-03-27,12.38,12.44,92537.07
2015-03-26,12.63,12.43,148012.69
2015-03-25,12.22,12.65,251240.19
2015-03-24,12.48,12.22,153998.52
2015-03-23,12.48,12.49,153259.8
2015-03-20,12.55,12.45,170703.8
2015-03-19,12.0,12.52,303758.06
2015-03-18,11.9,11.95,146342.94
2015-03-17,11.95,11.9,150186.38
2015-03-16,11.8,11.9,184885.95
2015-03-13,11.56,11.8,161763.83
2015-03-12,12.95,12.02,429180.28
2015-03-11,11.77,11.77,42878.12
2015-02-27,10.56,10.7,71138.44
2015-02-26,10.49,10.56,39601.01
2015-02-25,10.59,10.53,30575.24
2015-02-17,10.5,10.55,33621.97
2015-02-16,10.54,10.53,39614.51
2015-02-13,10.65,10.54,72246.42
2015-02-12,10.09,10.66,101484.39
2015-02-11,10.08,10.06,24084.13
2015-02-10,9.98,10.08,29061.69
2015-02-09,10.11,10.03,25959.0
2015-02-06,10.3,10.12,39721.83
2015-02-05,10.5,10.31,33971.49
2015-02-04,10.55,10.39,31746.11
2015-02-03,10.38,10.54,29273.45
2015-02-02,10.38,10.34,33466.7
