date,open,close,volume
2015-12-31,26.87,27.15,132286.06
2015-12-30,26.32,26.94,78120.93
2015-12-29,26.35,26.5,68582.63
2015-12-28,26.96,26.4,98605.74
2015-12-25,26.8,26.9,46971.8
2015-12-24,27.36,26.91,74862.33
2015-12-23,27.06,27.35,110779.88
2015-12-22,27.38,27.04,83630.31
2015-12-21,26.85,27.39,160837.19
2015-12-18,25.78,26.68,191576.75
2015-12-17,25.45,25.77,99522.89
2015-12-16,25.5,25.44,59278.46
2015-12-15,25.39,25.43,63449.15
2015-12-14,25.0,25.41,35387.64
2015-12-11,25.2,25.05,28593.25
2015-12-10,24.58,25.11,70307.5
2015-12-09,24.95,24.79,48737.65
2015-12-08,25.48,25.05,62174.92
2015-12-07,25.54,25.6,60619.7
2015-12-04,25.97,25.5,99511.27
2015-12-03,25.98,26.0,82991.12
2015-12-02,25.35,26.06,246083.88
2015-12-01,24.28,25.39,120613.58
2015-11-30,24.35,24.5,87721.67
2015-11-27,25.42,24.19,91180.29
2015-11-26,25.72,25.33,56617.25
2015-11-25,25.38,25.6,66554.81
2015-11-24,25.84,25.54,85413.5
2015-11-23,25.98,25.67,81021.7
2015-11-20,25.95,25.9,91064.5
2015-11-19,25.45,25.85,81158.21
2015-11-18,26.0,25.53,74449.78
2015-11-17,25.89,25.98,148857.98
2015-11-16,25.1,25.7,120386.11
2015-11-13,26.49,25.49,201300.34
2015-11-12,25.82,26.75,247461.31
2015-11-11,25.14,25.78,192932.88
2015-11-10,24.83,25.13,278301.25
2015-11-09,24.58,24.77,194888.31
2015-11-06,24.08,24.68,189064.77
2015-11-05,25.09,24.49,193161.59
2015-11-04,24.3,25.1,95689.0
2015-11-03,24.82,24.21,111569.35
2015-11-02,25.1,24.9,108185.8
2015-10-30,25.5,25.48,93993.84
2015-10-29,25.6,25.64,79399.21
2015-10-28,26.1,25.46,132834.16
2015-10-27,25.96,26.09,146066.25
2015-10-26,26.0,25.92,221059.69
2015-10-23,24.6,25.78,283973.28
2015-10-22,23.3,24.37,161366.69
2015-10-21,24.47,23.89,256158.31
2015-10-20,23.85,24.46,96710.06
2015-10-19,24.5,23.97,99071.57
2015-10-16,24.66,24.43,108653.06
2015-10-15,24.11,24.53,142802.61
2015-10-14,24.33,24.09,102222.21
2015-10-13,24.06,24.33,162580.59
2015-10-12,23.95,23.92,444289.34
2015-10-09,23.35,23.94,88736.56
2015-10-08,23.19,23.51,151311.75
2015-09-30,22.85,22.4,80562.02
2015-09-29,21.5,22.92,207547.67
2015-09-28,21.5,21.7,105889.72
2015-09-25,22.55,21.34,115149.59
2015-09-24,22.95,22.55,76769.49
2015-09-23,22.45,22.83,126734.47
2015-09-22,22.02,22.69,161133.05
2015-09-21,20.8,21.99,91503.21
2015-09-18,20.87,21.0,66281.39
2015-09-17,21.3,20.9,105232.06
2015-09-16,19.86,21.36,120925.91
2015-09-15,21.11,19.58,95092.56
2015-09-14,22.21,21.61,167418.45
2015-09-11,22.1,22.2,83704.11
2015-09-10,22.5,22.06,96162.75
2015-09-09,22.2,22.73,171536.62
2015-09-08,20.8,21.99,160967.44
2015-09-07,20.51,21.01,130111.36
2015-09-02,19.5,20.45,304409.59
2015-09-01,20.8,20.66,205968.77
2015-08-31,21.99,20.99,198276.69
2015-08-28,21.58,22.34,370109.53
2015-08-27,20.99,21.02,427448.47
2015-08-26,19.7,20.2,473344.03
2015-08-25,18.97,19.08,446973.09
2015-08-24,21.75,20.92,365954.34
2015-08-21,24.55,23.25,342354.59
2015-08-20,26.0,24.83,342208.75
2015-08-19,25.3,26.68,561381.25
2015-08-18,26.86,25.39,1044743.38
2015-08-17,24.42,24.42,8053.92
2015-08-14,22.2,22.2,10064.64
2015-07-03,20.42,20.19,393511.69
2015-07-02,22.0,19.99,304892.25
2015-07-01,22.0,21.68,323065.97
2015-06-30,20.0,21.93,386351.81
2015-06-29,21.1,20.5,442332.62
2015-06-26,22.0,20.37,360634.72
2015-06-25,24.79,22.9,190463.61
2015-06-24,24.2,24.45,289713.16
2015-06-23,23.93,24.35,397861.38
2015-06-19,25.81,23.89,237555.94
2015-06-18,28.27,25.98,290865.91
2015-06-17,27.88,28.31,184921.19
2015-06-16,27.81,28.06,246318.84
2015-06-15,29.09,27.87,264027.12
2015-06-12,29.59,29.05,271520.5
2015-06-11,29.37,29.42,256092.39
2015-06-10,28.2,29.3,358148.41
2015-06-09,29.18,28.06,377923.44
2015-06-08,29.85,29.2,366065.78
2015-06-05,28.9,29.84,406181.59
2015-06-04,29.25,28.46,415371.59
2015-06-03,31.09,29.38,354289.5
2015-06-02,30.89,30.78,270740.78
2015-06-01,30.29,30.79,219024.94
2015-05-29,29.5,29.84,245069.59
2015-05-28,32.55,29.67,330907.97
2015-05-27,33.88,32.69,339550.0
2015-05-26,31.85,34.02,276444.78
2015-05-25,32.6,31.91,385480.12
2015-05-22,33.32,32.62,190421.52
2015-05-21,33.0,32.61,159530.14
2015-05-20,31.88,32.6,229030.98
2015-05-19,30.91,32.36,239180.09
2015-05-18,28.59,31.08,205612.38
2015-05-15,32.1,31.28,197161.8
2015-05-14,31.75,31.74,168903.66
2015-05-13,31.86,31.92,152113.16
2015-05-12,30.28,31.88,199123.8
2015-05-11,29.99,30.13,202604.22
2015-05-08,28.3,29.6,185224.06
2015-05-07,27.91,28.0,128150.64
2015-05-06,28.35,27.96,164485.72
2015-05-05,29.31,27.91,215333.45
2015-05-04,29.28,29.67,224629.84
2015-04-30,28.68,29.55,329795.16
2015-04-29,26.68,28.49,317766.5
2015-04-28,26.3,26.68,232480.3
2015-04-27,26.6,26.63,255254.7
2015-04-24,25.52,26.25,235769.58
2015-04-23,26.4,25.88,280302.34
2015-04-22,24.75,26.33,355295.19
2015-04-21,23.19,24.42,214079.16
2015-04-20,23.2,23.1,285404.66
2015-04-17,23.65,23.6,270614.38
2015-04-16,23.33,23.62,161181.53
2015-04-15,24.3,23.34,255710.19
2015-04-14,24.84,24.3,279137.25
2015-04-13,25.01,24.82,346622.69
2015-04-10,24.1,24.87,321656.81
2015-04-09,23.64,24.0,423974.38
2015-04-08,24.59,23.63,369752.69
2015-04-07,22.6,24.53,505614.56
2015-04-03,20.68,22.49,415464.0
2015-04-02,20.7,20.71,199792.95
2015-04-01,20.18,20.53,240221.84
2015-03-31,20.63,20.13,244466.11
2015-03-30,19.4,20.48,374564.88
2015-03-27,18.87,19.4,193319.3
2015-03-26,19.0,18.91,144031.59
2015-03-25,18.75,18.98,198661.91
2015-03-24,19.5,19.05,310315.53
2015-03-23,19.5,19.49,219058.52
2015-03-20,19.67,19.46,251742.84
2015-03-19,19.24,19.68,289448.34
2015-03-18,19.21,19.24,212946.69
2015-03-17,19.02,19.02,211678.17
2015-03-16,18.84,19.0,192659.66
2015-03-13,18.65,18.82,124187.0
2015-03-12,19.38,18.6,194633.44
2015-03-11,19.21,19.25,126263.83
2015-03-10,19.22,19.21,180624.95
2015-03-09,18.8,19.31,382893.59
2015-03-06,18.25,18.44,238468.08
2015-03-05,18.13,18.2,197737.98
2015-03-04,17.77,18.11,233800.39
2015-03-03,17.76,17.73,286533.91
2015-03-02,17.22,17.78,279094.84
2015-02-27,17.28,17.18,92094.14
2015-02-26,17.07,17.25,87455.23
2015-02-25,17.19,17.07,102482.25
