date,open,close,volume
2015-12-31,14.6,14.25,64240.49
2015-12-30,14.51,14.66,75321.15
2015-12-29,14.06,14.4,54546.34
2015-12-28,14.47,14.05,107396.18
2015-12-25,14.35,14.47,60986.11
2015-12-24,14.4,14.32,69459.21
2015-12-23,14.52,14.4,87898.57
2015-12-22,14.55,14.52,89783.71
2015-12-21,14.03,14.41,114132.44
2015-12-18,14.2,13.96,95494.54
2015-12-17,13.8,14.11,89552.56
2015-12-16,13.62,13.7,50394.12
2015-12-15,13.47,13.58,42513.88
2015-12-14,12.92,13.47,46696.56
2015-12-11,13.25,13.08,37448.76
2015-12-10,13.29,13.22,48992.12
2015-12-09,13.35,13.29,46941.37
2015-12-08,13.86,13.43,84742.36
2015-12-07,13.9,14.03,72001.56
2015-12-04,13.56,13.87,98023.13
2015-12-03,13.32,13.66,61062.97
2015-12-02,13.6,13.36,62189.32
2015-12-01,13.31,13.49,70193.01
2015-11-30,13.65,13.34,98070.71
2015-11-27,14.55,13.48,164869.58
2015-11-26,14.31,14.57,125363.25
2015-11-25,14.23,14.26,115801.64
2015-11-24,13.76,14.16,97989.76
2015-11-23,13.88,13.84,107338.12
2015-11-20,13.67,13.91,94555.12
2015-11-19,13.46,13.69,56707.83
2015-11-18,13.77,13.4,76313.68
2015-11-17,13.97,13.72,192656.3
2015-11-16,13.01,13.55,72425.19
2015-11-13,13.49,13.3,80147.35
2015-11-12,13.53,13.72,130127.14
2015-11-11,13.45,13.59,107117.07
2015-11-10,13.28,13.38,114651.08
2015-11-09,13.07,13.4,140614.14
2015-11-06,13.1,13.24,122947.65
2015-11-05,12.8,12.97,143414.27
2015-11-04,12.32,12.89,103621.45
2015-11-03,12.1,12.27,53822.26
2015-11-02,12.3,12.23,62968.68
2015-10-30,12.7,12.57,83319.82
2015-10-29,12.48,12.7,97226.54
2015-10-28,12.49,12.39,87867.31
2015-10-27,12.6,12.58,94981.86
2015-10-26,12.64,12.72,135224.45
2015-10-23,12.26,12.46,123777.99
2015-10-22,11.94,12.2,79845.28
2015-10-21,13.05,11.78,123584.16
2015-10-20,12.79,12.96,96505.21
2015-10-19,12.92,12.64,141614.66
2015-10-16,13.2,12.95,157941.12
2015-10-15,11.88,12.51,108368.54
2015-10-14,12.3,11.98,90494.49
2015-10-13,12.0,12.35,118258.71
2015-10-12,11.66,12.1,115691.13
2015-10-09,11.2,11.56,79726.35
2015-10-08,11.3,11.25,59390.28
2015-10-07,10.92,10.91,676.0
2015-09-30,10.84,10.83,31555.5
2015-09-29,10.86,10.73,37398.09
2015-09-28,10.8,11.02,36946.84
2015-09-25,11.17,10.73,58700.61
2015-09-24,11.1,11.19,58512.0
2015-09-23,11.0,10.95,73967.09
2015-09-22,11.28,11.26,118151.66
2015-09-21,10.43,10.98,58840.15
2015-09-18,10.55,10.57,52712.95
2015-09-17,10.61,10.46,84809.34
2015-09-16,9.99,10.74,82016.43
2015-09-15,10.2,9.85,85428.03
2015-09-14,11.89,10.58,94972.11
2015-09-11,11.6,11.75,67791.31
2015-09-10,11.5,11.67,99079.24
2015-09-09,11.49,11.85,114818.77
2015-09-08,10.55,11.39,91206.16
2015-09-07,10.8,10.53,62122.22
2015-09-02,10.3,10.33,89614.48
2015-09-01,11.55,10.73,118083.69
2015-08-31,11.99,11.92,169453.77
2015-08-28,11.58,12.02,133645.92
2015-08-27,10.78,10.98,92516.72
2015-08-26,11.2,10.42,173003.95
2015-08-25,11.18,11.18,95667.04
2015-08-24,12.6,12.42,91369.15
2015-08-21,14.69,13.8,162849.62
2015-08-20,15.99,15.3,161772.42
2015-08-19,14.52,16.26,260580.97
2015-08-18,17.45,15.67,288061.56
2015-08-17,16.01,17.41,305323.09
2015-08-14,15.78,15.83,256494.38
2015-08-13,14.43,15.51,202722.28
2015-08-12,14.86,14.6,116894.63
2015-08-11,15.4,15.08,223551.84
2015-08-10,14.5,15.21,208872.78
2015-08-07,14.09,14.48,158232.06
2015-08-06,13.6,14.15,161644.88
2015-08-05,13.5,13.78,143374.05
2015-08-04,12.61,13.63,118694.37
2015-08-03,13.24,12.53,109401.15
2015-07-31,13.64,13.49,122023.98
2015-07-30,14.19,14.05,196722.69
2015-07-29,13.56,14.47,194444.12
2015-07-28,12.93,13.29,277465.34
2015-07-27,14.78,14.07,420660.25
2015-07-24,14.76,14.26,182964.03
2015-07-23,14.17,14.81,171559.77
2015-07-22,13.95,14.28,162088.47
2015-07-21,13.69,14.02,141325.38
2015-07-20,13.9,14.03,153903.23
2015-07-17,13.18,13.98,123828.01
2015-07-16,12.46,13.13,144381.12
2015-07-15,13.44,12.46,185009.19
2015-07-14,13.75,13.84,277812.97
2015-07-13,13.06,13.68,198235.3
2015-07-10,12.43,12.44,111931.17
2015-07-09,10.32,11.31,150830.86
2015-07-08,9.61,10.28,317666.03
2015-07-07,11.39,10.68,109088.38
2015-07-06,13.54,11.87,220248.56
2015-07-03,13.13,12.31,170160.69
2015-07-02,15.3,13.65,187684.56
2015-07-01,16.11,15.17,161405.3
2015-06-30,14.99,16.39,176270.55
2015-06-29,17.22,15.15,183785.38
2015-06-26,18.3,16.83,218800.5
2015-06-25,20.6,18.7,209778.05
2015-06-24,20.46,20.65,238945.23
2015-06-23,21.48,20.15,190047.09
2015-06-19,23.13,21.6,170244.19
2015-06-18,23.81,24.0,334531.12
2015-06-17,21.58,24.06,411944.22
2015-06-16,21.3,21.87,298700.69
2015-06-15,21.04,21.2,242322.73
2015-06-12,20.5,20.95,216535.84
2015-06-11,20.19,20.41,167299.02
2015-06-10,20.4,20.2,175100.98
2015-06-09,19.94,20.5,208286.16
2015-06-08,20.61,19.91,249871.98
2015-06-05,21.0,20.83,352048.78
2015-06-04,19.53,20.85,298617.38
2015-06-03,19.85,19.59,216256.81
2015-06-02,19.1,19.85,309085.16
2015-06-01,17.5,18.55,182675.59
2015-05-29,17.6,17.33,192065.41
